order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level
1298,11460,2025-06-13,2025-06-16,Delayed,750.18,Delayed,5,5,Vendor,Vendor Delay,High
1299,13631,2024-08-25,2024-08-26,Cancelled,7387.63,Lost,5,5,Vendor,Vendor Delay,High
1308,4527,2025-04-18,2025-04-20,Completed,3044.57,On-Time,5,5,Vendor,Vendor Delay,High
1311,2393,2025-01-31,2025-02-03,Delayed,6190.41,Delayed,5,5,Vendor,Vendor Delay,High
1312,3901,2024-09-06,2024-09-11,Completed,4817.99,On-Time,5,5,Vendor,Vendor Delay,High
1313,14738,2024-12-20,2024-12-23,Delayed,5543.66,Delayed,5,5,Vendor,Vendor Delay,High
1318,7329,2025-03-23,2025-03-26,Completed,5447.61,On-Time,5,5,Vendor,Vendor Delay,High
1320,17627,2024-09-25,2024-09-26,Completed,1914.45,On-Time,5,5,Vendor,Vendor Delay,High
1325,8059,2025-02-07,2025-02-08,Completed,3896.36,On-Time,5,5,Vendor,Vendor Delay,High
1336,12426,2024-09-05,2024-09-10,Completed,207.13,On-Time,5,5,Vendor,Vendor Delay,High
1339,15890,2024-07-19,2024-07-20,Delayed,1681.92,Delayed,5,5,Vendor,Vendor Delay,High
1342,6367,2024-07-08,2024-07-13,Delayed,4892.34,Delayed,5,5,Vendor,Vendor Delay,High
1347,10894,2025-01-06,2025-01-10,Delayed,1982.16,Delayed,5,5,Vendor,Vendor Delay,High
1360,11484,2024-10-11,2024-10-12,Completed,4798.65,On-Time,5,5,Vendor,Vendor Delay,High
1372,8292,2025-03-15,2025-03-16,Completed,5814.42,On-Time,5,5,Vendor,Vendor Delay,High
1373,19909,2024-11-18,2024-11-19,Completed,3536.64,On-Time,5,5,Vendor,Vendor Delay,High
1375,2714,2025-01-06,2025-01-07,Completed,1478.94,On-Time,5,5,Vendor,Vendor Delay,High
1387,10564,2024-09-10,2024-09-14,Completed,5589.73,On-Time,5,5,Vendor,Vendor Delay,High
1397,7955,2024-08-21,2024-08-25,Delayed,4183.7,Delayed,5,5,Vendor,Vendor Delay,High
1399,19217,2025-05-02,2025-05-06,Completed,856.96,On-Time,5,5,Vendor,Vendor Delay,High
1400,11137,2024-07-14,2024-07-16,Completed,3763.38,On-Time,5,5,Vendor,Vendor Delay,High
1401,6922,2025-03-14,2025-03-15,Completed,7678.52,On-Time,5,5,Vendor,Vendor Delay,High
1416,614,2025-03-14,2025-03-15,Completed,4876.19,On-Time,5,5,Vendor,Vendor Delay,High
1424,7154,2024-09-06,2024-09-10,Completed,1184.4,On-Time,5,5,Vendor,Vendor Delay,High
1425,11536,2024-10-17,2024-10-18,Completed,6194.86,On-Time,5,5,Vendor,Vendor Delay,High
1426,16460,2024-10-20,2024-10-24,Completed,4540.63,On-Time,5,5,Vendor,Vendor Delay,High
1430,2981,2024-08-11,2024-08-16,Completed,8183.19,On-Time,5,5,Vendor,Vendor Delay,High
1431,7842,2025-01-06,2025-01-07,Completed,7128.48,On-Time,5,5,Vendor,Vendor Delay,High
1433,10855,2025-02-21,2025-02-23,Completed,5801.18,On-Time,5,5,Vendor,Vendor Delay,High
1436,11908,2025-04-02,2025-04-03,Completed,7138.35,On-Time,5,5,Vendor,Vendor Delay,High
1440,9452,2025-02-16,2025-02-19,Delayed,3160.28,Delayed,5,5,Vendor,Vendor Delay,High
1443,10299,2024-11-10,2024-11-13,Completed,11815.0,On-Time,5,5,Vendor,Vendor Delay,High
1452,6437,2025-02-23,2025-02-24,Cancelled,672.13,Lost,5,5,Vendor,Vendor Delay,High
1469,9314,2024-11-05,2024-11-08,Completed,9510.92,On-Time,5,5,Vendor,Vendor Delay,High
1479,619,2024-12-21,2024-12-25,Completed,3012.63,On-Time,5,5,Vendor,Vendor Delay,High
1481,5951,2025-04-21,2025-04-24,Completed,2215.95,On-Time,5,5,Vendor,Vendor Delay,High
1482,7541,2024-08-21,2024-08-22,Completed,5132.51,On-Time,5,5,Vendor,Vendor Delay,High
1487,16611,2024-08-31,2024-09-04,Completed,2875.23,On-Time,5,5,Vendor,Vendor Delay,High
1499,4673,2025-03-02,2025-03-06,Delayed,1783.14,Delayed,5,5,Vendor,Vendor Delay,High
1501,18985,2025-06-29,2025-07-03,Completed,5935.81,On-Time,5,5,Vendor,Vendor Delay,High
1504,9153,2024-12-24,2024-12-26,Completed,3543.8,On-Time,5,5,Vendor,Vendor Delay,High
1508,6511,2024-10-02,2024-10-06,Completed,1251.93,On-Time,5,5,Vendor,Vendor Delay,High
1509,17471,2024-12-29,2025-01-03,Completed,5363.45,On-Time,5,5,Vendor,Vendor Delay,High
1533,12624,2024-08-17,2024-08-18,Completed,7371.66,On-Time,5,5,Vendor,Vendor Delay,High
1534,864,2024-08-23,2024-08-26,Completed,8478.84,On-Time,5,5,Vendor,Vendor Delay,High
1537,12685,2025-02-10,2025-02-14,Completed,13830.58,On-Time,5,5,Vendor,Vendor Delay,High
1539,7466,2024-12-12,2024-12-14,Completed,10270.84,On-Time,5,5,Vendor,Vendor Delay,High
1546,2085,2025-06-30,2025-07-03,Completed,413.96,On-Time,5,5,Vendor,Vendor Delay,High
1551,3130,2025-02-17,2025-02-18,Completed,4940.89,On-Time,5,5,Vendor,Vendor Delay,High
1552,12608,2024-09-25,2024-09-26,Completed,2570.01,On-Time,5,5,Vendor,Vendor Delay,High
1553,11314,2024-12-04,2024-12-05,Delayed,5248.83,Delayed,5,5,Vendor,Vendor Delay,High
1554,16625,2024-08-19,2024-08-21,Cancelled,4271.14,Lost,5,5,Vendor,Vendor Delay,High
1564,16659,2024-10-05,2024-10-08,Completed,639.36,On-Time,5,5,Vendor,Vendor Delay,High
1565,6086,2025-03-26,2025-03-28,Delayed,4881.54,Delayed,5,5,Vendor,Vendor Delay,High
1570,1370,2025-03-07,2025-03-10,Completed,1106.64,On-Time,5,5,Vendor,Vendor Delay,High
1572,9387,2024-08-04,2024-08-06,Completed,6885.18,On-Time,5,5,Vendor,Vendor Delay,High
1574,7493,2024-10-12,2024-10-13,Cancelled,5818.83,Lost,5,5,Vendor,Vendor Delay,High
1579,1859,2025-03-28,2025-03-31,Completed,6250.15,On-Time,5,5,Vendor,Vendor Delay,High
1582,8194,2024-07-11,2024-07-15,Completed,5191.18,On-Time,5,5,Vendor,Vendor Delay,High
1587,17964,2025-06-30,2025-07-02,Completed,3017.99,On-Time,5,5,Vendor,Vendor Delay,High
1594,9495,2024-08-03,2024-08-06,Delayed,6147.39,Delayed,5,5,Vendor,Vendor Delay,High
1595,3882,2024-12-03,2024-12-04,Completed,2301.52,On-Time,5,5,Vendor,Vendor Delay,High
1627,13643,2024-12-13,2024-12-17,Completed,3046.52,On-Time,5,5,Vendor,Vendor Delay,High
1629,4199,2025-05-10,2025-05-11,Completed,2449.47,On-Time,5,5,Vendor,Vendor Delay,High
1632,18753,2025-04-11,2025-04-14,Cancelled,2011.12,Lost,5,5,Vendor,Vendor Delay,High
1633,15393,2024-10-26,2024-10-31,Delayed,1208.72,Delayed,5,5,Vendor,Vendor Delay,High
1634,10540,2024-07-10,2024-07-13,Completed,1202.2,On-Time,5,5,Vendor,Vendor Delay,High
1645,1831,2024-12-13,2024-12-18,Completed,1394.7,On-Time,5,5,Vendor,Vendor Delay,High
1661,8987,2024-07-01,2024-07-02,Completed,558.99,On-Time,5,5,Vendor,Vendor Delay,High
1666,16300,2024-11-16,2024-11-17,Completed,3625.11,On-Time,5,5,Vendor,Vendor Delay,High
1675,12988,2025-05-03,2025-05-06,Completed,2942.25,On-Time,5,5,Vendor,Vendor Delay,High
1687,14564,2025-06-16,2025-06-18,Completed,4436.75,On-Time,5,5,Vendor,Vendor Delay,High
1696,5309,2025-03-01,2025-03-05,Completed,2029.48,On-Time,5,5,Vendor,Vendor Delay,High
1699,8713,2025-01-07,2025-01-08,Completed,1169.65,On-Time,5,5,Vendor,Vendor Delay,High
1702,2379,2025-06-07,2025-06-09,Completed,3834.49,On-Time,5,5,Vendor,Vendor Delay,High
1709,2063,2025-06-15,2025-06-20,Cancelled,10456.14,Lost,5,5,Vendor,Vendor Delay,High
1712,17786,2025-02-03,2025-02-05,Completed,3523.23,On-Time,5,5,Vendor,Vendor Delay,High
1728,11217,2024-09-15,2024-09-19,Delayed,8793.94,Delayed,5,5,Vendor,Vendor Delay,High
1739,8817,2024-07-09,2024-07-11,Completed,668.05,On-Time,5,5,Vendor,Vendor Delay,High
1745,15291,2024-11-25,2024-11-29,Completed,8624.05,On-Time,5,5,Vendor,Vendor Delay,High
1758,18619,2024-10-08,2024-10-12,Delayed,4754.81,Delayed,5,5,Vendor,Vendor Delay,High
1762,14218,2024-09-18,2024-09-23,Completed,5098.46,On-Time,5,5,Vendor,Vendor Delay,High
1765,2174,2025-01-21,2025-01-25,Completed,2603.73,On-Time,5,5,Vendor,Vendor Delay,High
1772,7,2024-08-21,2024-08-22,Completed,3287.15,On-Time,5,5,Vendor,Vendor Delay,High
1777,14711,2024-08-10,2024-08-11,Delayed,409.95,Delayed,5,5,Vendor,Vendor Delay,High
1785,6610,2025-06-30,2025-07-03,Delayed,4437.64,Delayed,5,5,Vendor,Vendor Delay,High
1787,13348,2025-02-18,2025-02-23,Delayed,2914.21,Delayed,5,5,Vendor,Vendor Delay,High
1793,8048,2024-12-16,2024-12-18,Completed,4261.99,On-Time,5,5,Vendor,Vendor Delay,High
1796,3980,2024-12-06,2024-12-11,Completed,1500.84,On-Time,5,5,Vendor,Vendor Delay,High
1798,9120,2025-03-31,2025-04-04,Completed,4341.0,On-Time,5,5,Vendor,Vendor Delay,High
1809,5985,2024-09-09,2024-09-14,Delayed,6023.44,Delayed,5,5,Vendor,Vendor Delay,High
1810,9061,2025-04-22,2025-04-24,Completed,850.75,On-Time,5,5,Vendor,Vendor Delay,High
1811,18919,2024-12-07,2024-12-12,Completed,530.15,On-Time,5,5,Vendor,Vendor Delay,High
1819,8356,2024-11-15,2024-11-17,Completed,1603.32,On-Time,5,5,Vendor,Vendor Delay,High
1832,8907,2025-01-13,2025-01-15,Delayed,7417.91,Delayed,5,5,Vendor,Vendor Delay,High
1834,4886,2025-05-11,2025-05-16,Completed,3237.54,On-Time,5,5,Vendor,Vendor Delay,High
1835,13922,2024-07-11,2024-07-14,Completed,6523.11,On-Time,5,5,Vendor,Vendor Delay,High
1836,18521,2024-11-06,2024-11-09,Completed,6171.19,On-Time,5,5,Vendor,Vendor Delay,High
1838,3382,2025-02-27,2025-03-01,Completed,2994.37,On-Time,5,5,Vendor,Vendor Delay,High
1844,14823,2025-04-25,2025-04-27,Completed,4143.54,On-Time,5,5,Vendor,Vendor Delay,High
1855,7596,2025-03-03,2025-03-07,Completed,5050.0,On-Time,5,5,Vendor,Vendor Delay,High
1859,15103,2024-08-06,2024-08-10,Cancelled,2782.29,Lost,5,5,Vendor,Vendor Delay,High
1864,9411,2024-09-20,2024-09-21,Completed,2633.61,On-Time,5,5,Vendor,Vendor Delay,High
1867,8049,2024-07-14,2024-07-15,Completed,2399.34,On-Time,5,5,Vendor,Vendor Delay,High
1872,1540,2024-07-09,2024-07-14,Completed,1298.33,On-Time,5,5,Vendor,Vendor Delay,High
1875,13358,2024-09-11,2024-09-15,Completed,5250.6,On-Time,5,5,Vendor,Vendor Delay,High
1882,15260,2025-06-23,2025-06-28,Completed,1391.38,On-Time,5,5,Vendor,Vendor Delay,High
1887,16141,2024-10-10,2024-10-12,Completed,996.98,On-Time,5,5,Vendor,Vendor Delay,High
1889,18106,2024-08-12,2024-08-17,Delayed,6759.67,Delayed,5,5,Vendor,Vendor Delay,High
1893,4389,2025-01-29,2025-01-30,Completed,3330.45,On-Time,5,5,Vendor,Vendor Delay,High
1895,5167,2024-10-27,2024-10-31,Delayed,3452.14,Delayed,5,5,Vendor,Vendor Delay,High
1896,8361,2024-10-19,2024-10-24,Completed,5888.44,On-Time,5,5,Vendor,Vendor Delay,High
1899,2897,2024-10-07,2024-10-08,Delayed,1867.06,Delayed,5,5,Vendor,Vendor Delay,High
1902,3796,2025-04-14,2025-04-16,Completed,2106.41,On-Time,5,5,Vendor,Vendor Delay,High
1903,14662,2024-11-01,2024-11-04,Completed,3836.25,On-Time,5,5,Vendor,Vendor Delay,High
1907,9364,2025-01-05,2025-01-10,Delayed,1382.31,Delayed,5,5,Vendor,Vendor Delay,High
1917,17843,2024-09-11,2024-09-16,Delayed,8107.03,Delayed,5,5,Vendor,Vendor Delay,High
1924,1781,2025-03-28,2025-03-29,Completed,7088.08,On-Time,5,5,Vendor,Vendor Delay,High
1928,16125,2025-06-09,2025-06-11,Completed,1276.55,On-Time,5,5,Vendor,Vendor Delay,High
1936,18967,2024-12-05,2024-12-08,Completed,454.66,On-Time,5,5,Vendor,Vendor Delay,High
1940,13759,2025-03-09,2025-03-14,Completed,4004.84,On-Time,5,5,Vendor,Vendor Delay,High
1941,13960,2024-09-26,2024-10-01,Delayed,5660.02,Delayed,5,5,Vendor,Vendor Delay,High
1950,1112,2025-02-06,2025-02-11,Delayed,3920.16,Delayed,5,5,Vendor,Vendor Delay,High
1951,9770,2025-05-06,2025-05-08,Completed,5377.17,On-Time,5,5,Vendor,Vendor Delay,High
1952,1174,2025-05-07,2025-05-10,Completed,9577.9,On-Time,5,5,Vendor,Vendor Delay,High
1954,12467,2025-03-02,2025-03-04,Completed,4245.31,On-Time,5,5,Vendor,Vendor Delay,High
1976,16451,2025-04-04,2025-04-07,Completed,9245.05,On-Time,5,5,Vendor,Vendor Delay,High
1977,14029,2024-09-04,2024-09-07,Completed,792.25,On-Time,5,5,Vendor,Vendor Delay,High
1982,9591,2025-01-14,2025-01-19,Completed,7704.06,On-Time,5,5,Vendor,Vendor Delay,High
1987,2854,2024-09-20,2024-09-22,Completed,8664.58,On-Time,5,5,Vendor,Vendor Delay,High
1989,1072,2024-11-11,2024-11-14,Cancelled,7788.66,Lost,5,5,Vendor,Vendor Delay,High
1990,12531,2024-12-14,2024-12-16,Completed,3191.44,On-Time,5,5,Vendor,Vendor Delay,High
1994,19176,2024-09-18,2024-09-23,Delayed,7837.73,Delayed,5,5,Vendor,Vendor Delay,High
1996,16158,2024-10-13,2024-10-16,Completed,10153.64,On-Time,5,5,Vendor,Vendor Delay,High
1999,10850,2024-07-02,2024-07-04,Cancelled,669.13,Lost,5,5,Vendor,Vendor Delay,High
2003,11711,2025-05-07,2025-05-11,Completed,9780.91,On-Time,5,5,Vendor,Vendor Delay,High
2004,7743,2024-10-03,2024-10-05,Completed,4652.21,On-Time,5,5,Vendor,Vendor Delay,High
2005,3067,2025-01-15,2025-01-16,Delayed,6546.23,Delayed,5,5,Vendor,Vendor Delay,High
2006,788,2024-07-12,2024-07-14,Completed,5788.37,On-Time,5,5,Vendor,Vendor Delay,High
2020,9027,2024-12-24,2024-12-26,Completed,4119.17,On-Time,5,5,Vendor,Vendor Delay,High
2031,16937,2024-09-21,2024-09-25,Completed,210.48,On-Time,5,5,Vendor,Vendor Delay,High
2043,17341,2024-11-08,2024-11-13,Completed,11493.99,On-Time,5,5,Vendor,Vendor Delay,High
2045,4865,2025-01-12,2025-01-17,Completed,3887.22,On-Time,5,5,Vendor,Vendor Delay,High
2048,5412,2025-06-18,2025-06-23,Completed,10292.78,On-Time,5,5,Vendor,Vendor Delay,High
2051,735,2024-10-29,2024-11-01,Delayed,7259.68,Delayed,5,5,Vendor,Vendor Delay,High
2052,13075,2025-04-02,2025-04-07,Completed,3771.62,On-Time,5,5,Vendor,Vendor Delay,High
2053,17104,2024-11-11,2024-11-14,Delayed,3169.25,Delayed,5,5,Vendor,Vendor Delay,High
2054,2023,2025-03-20,2025-03-22,Delayed,4613.01,Delayed,5,5,Vendor,Vendor Delay,High
2055,10493,2024-07-14,2024-07-17,Completed,982.04,On-Time,5,5,Vendor,Vendor Delay,High
2061,15082,2025-06-11,2025-06-16,Completed,2451.31,On-Time,5,5,Vendor,Vendor Delay,High
2065,17915,2024-09-20,2024-09-23,Completed,8544.01,On-Time,5,5,Vendor,Vendor Delay,High
2066,1347,2024-09-03,2024-09-04,Cancelled,13233.11,Lost,5,5,Vendor,Vendor Delay,High
2071,719,2024-12-12,2024-12-17,Completed,1850.64,On-Time,5,5,Vendor,Vendor Delay,High
2075,8876,2025-01-22,2025-01-26,Completed,3297.14,On-Time,5,5,Vendor,Vendor Delay,High
2078,10275,2025-02-11,2025-02-14,Completed,5925.31,On-Time,5,5,Vendor,Vendor Delay,High
2085,471,2025-06-15,2025-06-18,Delayed,11205.75,Delayed,5,5,Vendor,Vendor Delay,High
2094,19295,2024-07-31,2024-08-01,Delayed,1820.0,Delayed,5,5,Vendor,Vendor Delay,High
2105,1088,2024-08-01,2024-08-02,Completed,3479.14,On-Time,5,5,Vendor,Vendor Delay,High
2112,10306,2025-04-27,2025-05-02,Completed,5044.21,On-Time,5,5,Vendor,Vendor Delay,High
2114,7419,2024-07-19,2024-07-20,Completed,9107.78,On-Time,5,5,Vendor,Vendor Delay,High
2133,12077,2025-02-18,2025-02-23,Completed,3645.26,On-Time,5,5,Vendor,Vendor Delay,High
2137,8662,2024-12-19,2024-12-24,Completed,505.58,On-Time,5,5,Vendor,Vendor Delay,High
2142,9175,2025-02-26,2025-02-28,Delayed,4341.19,Delayed,5,5,Vendor,Vendor Delay,High
2149,2323,2025-02-11,2025-02-12,Completed,1547.48,On-Time,5,5,Vendor,Vendor Delay,High
2151,17102,2025-06-24,2025-06-25,Completed,6345.0,On-Time,5,5,Vendor,Vendor Delay,High
2152,3787,2025-02-25,2025-03-01,Completed,8026.32,On-Time,5,5,Vendor,Vendor Delay,High
2153,2318,2025-01-28,2025-01-29,Completed,5420.74,On-Time,5,5,Vendor,Vendor Delay,High
2157,9817,2025-01-24,2025-01-27,Completed,9731.47,On-Time,5,5,Vendor,Vendor Delay,High
2163,9665,2025-01-15,2025-01-16,Delayed,1097.46,Delayed,5,5,Vendor,Vendor Delay,High
2173,18583,2024-10-22,2024-10-25,Completed,7936.53,On-Time,5,5,Vendor,Vendor Delay,High
2177,673,2025-06-05,2025-06-07,Completed,5756.53,On-Time,5,5,Vendor,Vendor Delay,High
2180,18766,2024-11-08,2024-11-10,Completed,1419.5,On-Time,5,5,Vendor,Vendor Delay,High
2182,1521,2024-07-08,2024-07-09,Completed,2642.88,On-Time,5,5,Vendor,Vendor Delay,High
2190,3673,2024-07-03,2024-07-06,Completed,928.11,On-Time,5,5,Vendor,Vendor Delay,High
2193,9048,2024-10-19,2024-10-20,Delayed,6031.81,Delayed,5,5,Vendor,Vendor Delay,High
2196,1939,2025-05-11,2025-05-14,Delayed,3213.62,Delayed,5,5,Vendor,Vendor Delay,High
2206,13756,2024-11-19,2024-11-20,Completed,3067.75,On-Time,5,5,Vendor,Vendor Delay,High
2207,18258,2025-03-07,2025-03-08,Completed,1660.8,On-Time,5,5,Vendor,Vendor Delay,High
2214,13356,2025-03-10,2025-03-15,Completed,4460.95,On-Time,5,5,Vendor,Vendor Delay,High
2234,4328,2025-05-28,2025-05-29,Completed,6584.91,On-Time,5,5,Vendor,Vendor Delay,High
2241,11543,2025-05-27,2025-05-29,Completed,4801.17,On-Time,5,5,Vendor,Vendor Delay,High
2248,8607,2025-06-28,2025-07-01,Completed,7160.28,On-Time,5,5,Vendor,Vendor Delay,High
2250,5056,2024-07-09,2024-07-10,Completed,8051.28,On-Time,5,5,Vendor,Vendor Delay,High
2259,596,2024-12-12,2024-12-16,Completed,4034.51,On-Time,5,5,Vendor,Vendor Delay,High
2262,15551,2024-11-02,2024-11-06,Completed,10501.6,On-Time,5,5,Vendor,Vendor Delay,High
2277,8127,2025-05-14,2025-05-19,Completed,8268.59,On-Time,5,5,Vendor,Vendor Delay,High
2280,5615,2024-11-23,2024-11-25,Completed,8699.79,On-Time,5,5,Vendor,Vendor Delay,High
2284,15487,2024-12-15,2024-12-18,Completed,5074.57,On-Time,5,5,Vendor,Vendor Delay,High
2286,1790,2024-12-02,2024-12-05,Completed,8680.25,On-Time,5,5,Vendor,Vendor Delay,High
2290,7252,2025-06-27,2025-06-30,Completed,2026.8,On-Time,5,5,Vendor,Vendor Delay,High
2293,10283,2025-06-05,2025-06-09,Completed,5378.56,On-Time,5,5,Vendor,Vendor Delay,High
2294,15968,2025-06-29,2025-07-01,Completed,5069.76,On-Time,5,5,Vendor,Vendor Delay,High
2303,1530,2024-09-27,2024-09-29,Completed,9931.38,On-Time,5,5,Vendor,Vendor Delay,High
2315,3703,2024-11-05,2024-11-07,Delayed,6405.86,Delayed,5,5,Vendor,Vendor Delay,High
2318,5447,2024-07-10,2024-07-13,Completed,8772.78,On-Time,5,5,Vendor,Vendor Delay,High
2319,6209,2024-07-06,2024-07-09,Completed,11804.47,On-Time,5,5,Vendor,Vendor Delay,High
2327,1326,2025-06-05,2025-06-08,Completed,9862.33,On-Time,5,5,Vendor,Vendor Delay,High
2328,2500,2024-07-23,2024-07-26,Completed,6921.66,On-Time,5,5,Vendor,Vendor Delay,High
2329,17640,2025-01-07,2025-01-10,Completed,784.98,On-Time,5,5,Vendor,Vendor Delay,High
2330,3596,2024-09-17,2024-09-21,Completed,4168.59,On-Time,5,5,Vendor,Vendor Delay,High
2336,17264,2024-08-16,2024-08-20,Completed,14090.81,On-Time,5,5,Vendor,Vendor Delay,High
2337,7188,2024-08-19,2024-08-21,Completed,4645.1,On-Time,5,5,Vendor,Vendor Delay,High
2344,3738,2025-04-11,2025-04-13,Delayed,4793.11,Delayed,5,5,Vendor,Vendor Delay,High
2348,2075,2024-08-20,2024-08-25,Completed,4656.66,On-Time,5,5,Vendor,Vendor Delay,High
2364,5871,2024-11-26,2024-12-01,Delayed,3591.6,Delayed,5,5,Vendor,Vendor Delay,High
2367,8583,2025-06-07,2025-06-12,Completed,1795.05,On-Time,5,5,Vendor,Vendor Delay,High
2379,4496,2024-08-19,2024-08-21,Completed,367.52,On-Time,5,5,Vendor,Vendor Delay,High
2384,1794,2025-01-24,2025-01-25,Completed,1119.21,On-Time,5,5,Vendor,Vendor Delay,High
2385,19638,2024-12-20,2024-12-21,Completed,1965.6,On-Time,5,5,Vendor,Vendor Delay,High
2390,16582,2024-10-31,2024-11-05,Delayed,4400.79,Delayed,5,5,Vendor,Vendor Delay,High
2391,15726,2025-03-31,2025-04-02,Completed,683.2,On-Time,5,5,Vendor,Vendor Delay,High
2398,5365,2024-08-27,2024-08-28,Delayed,6630.14,Delayed,5,5,Vendor,Vendor Delay,High
2399,16932,2024-08-18,2024-08-19,Delayed,8546.5,Delayed,5,5,Vendor,Vendor Delay,High
2400,10768,2024-11-30,2024-12-05,Completed,5858.18,On-Time,5,5,Vendor,Vendor Delay,High
2402,14807,2025-04-25,2025-04-29,Completed,12465.49,On-Time,5,5,Vendor,Vendor Delay,High
2410,17454,2025-04-21,2025-04-23,Completed,906.6,On-Time,5,5,Vendor,Vendor Delay,High
2412,4032,2025-04-20,2025-04-21,Completed,3634.16,On-Time,5,5,Vendor,Vendor Delay,High
2418,9509,2025-01-09,2025-01-11,Completed,4445.53,On-Time,5,5,Vendor,Vendor Delay,High
2419,16649,2024-11-04,2024-11-08,Completed,1343.4,On-Time,5,5,Vendor,Vendor Delay,High
2428,10770,2024-11-20,2024-11-25,Completed,7297.68,On-Time,5,5,Vendor,Vendor Delay,High
2433,8668,2024-12-26,2024-12-28,Completed,4661.68,On-Time,5,5,Vendor,Vendor Delay,High
2447,7085,2024-09-08,2024-09-11,Completed,1393.88,On-Time,5,5,Vendor,Vendor Delay,High
2454,12316,2025-06-06,2025-06-07,Completed,2060.2,On-Time,5,5,Vendor,Vendor Delay,High
2469,3026,2024-07-02,2024-07-07,Completed,7345.46,On-Time,5,5,Vendor,Vendor Delay,High
2471,9838,2025-06-10,2025-06-15,Completed,9583.98,On-Time,5,5,Vendor,Vendor Delay,High
2472,19317,2025-04-05,2025-04-06,Completed,5529.11,On-Time,5,5,Vendor,Vendor Delay,High
2475,2242,2025-03-14,2025-03-16,Delayed,1231.0,Delayed,5,5,Vendor,Vendor Delay,High
2477,4859,2024-12-12,2024-12-16,Delayed,11632.47,Delayed,5,5,Vendor,Vendor Delay,High
2482,4571,2024-08-14,2024-08-16,Completed,1656.25,On-Time,5,5,Vendor,Vendor Delay,High
2491,3328,2024-10-29,2024-11-01,Completed,4724.93,On-Time,5,5,Vendor,Vendor Delay,High
2496,10080,2025-03-19,2025-03-22,Delayed,5005.37,Delayed,5,5,Vendor,Vendor Delay,High
2500,15192,2024-10-09,2024-10-14,Cancelled,210.14,Lost,5,5,Vendor,Vendor Delay,High
2503,8509,2025-04-27,2025-05-01,Completed,1963.32,On-Time,5,5,Vendor,Vendor Delay,High
2513,7429,2025-02-27,2025-03-01,Completed,10141.16,On-Time,5,5,Vendor,Vendor Delay,High
2517,12005,2024-10-02,2024-10-05,Completed,1492.65,On-Time,5,5,Vendor,Vendor Delay,High
2518,8418,2024-12-28,2025-01-01,Completed,1744.18,On-Time,5,5,Vendor,Vendor Delay,High
2520,19742,2024-09-01,2024-09-05,Completed,2398.84,On-Time,5,5,Vendor,Vendor Delay,High
2521,653,2025-06-08,2025-06-12,Completed,5770.6,On-Time,5,5,Vendor,Vendor Delay,High
2539,5309,2024-08-07,2024-08-10,Completed,2958.39,On-Time,5,5,Vendor,Vendor Delay,High
2541,338,2024-10-04,2024-10-09,Cancelled,6478.6,Lost,5,5,Vendor,Vendor Delay,High
2544,8627,2025-03-16,2025-03-20,Cancelled,737.39,Lost,5,5,Vendor,Vendor Delay,High
2552,18136,2024-09-19,2024-09-24,Completed,9171.55,On-Time,5,5,Vendor,Vendor Delay,High
2554,13541,2024-07-05,2024-07-07,Completed,1841.54,On-Time,5,5,Vendor,Vendor Delay,High
2562,15140,2024-12-14,2024-12-15,Completed,6344.59,On-Time,5,5,Vendor,Vendor Delay,High
2569,2548,2025-04-16,2025-04-18,Delayed,1406.2,Delayed,5,5,Vendor,Vendor Delay,High
2582,5189,2024-09-11,2024-09-12,Completed,8651.93,On-Time,5,5,Vendor,Vendor Delay,High
2589,15312,2024-09-26,2024-10-01,Completed,12927.56,On-Time,5,5,Vendor,Vendor Delay,High
2591,15658,2025-03-29,2025-03-31,Completed,3702.78,On-Time,5,5,Vendor,Vendor Delay,High
2602,10498,2025-01-31,2025-02-01,Completed,3012.09,On-Time,5,5,Vendor,Vendor Delay,High
2607,6556,2024-08-28,2024-08-29,Delayed,2885.04,Delayed,5,5,Vendor,Vendor Delay,High
2609,8226,2025-02-26,2025-03-02,Completed,3510.76,On-Time,5,5,Vendor,Vendor Delay,High
2611,5651,2024-08-21,2024-08-26,Completed,6388.13,On-Time,5,5,Vendor,Vendor Delay,High
2617,12807,2024-12-21,2024-12-23,Completed,4678.3,On-Time,5,5,Vendor,Vendor Delay,High
2624,12618,2024-08-26,2024-08-27,Delayed,6751.73,Delayed,5,5,Vendor,Vendor Delay,High
2629,12689,2025-03-20,2025-03-24,Delayed,7940.63,Delayed,5,5,Vendor,Vendor Delay,High
