order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id
1917,17843,2024-09-11,2024-09-16,Delayed,8107.03,Delayed,5
1922,6336,2025-02-08,2025-02-13,Cancelled,4165.87,Lost,4
1930,6503,2024-08-04,2024-08-07,Cancelled,5038.05,Lost,1
1935,9724,2024-09-06,2024-09-10,Cancelled,6334.17,Lost,4
1941,13960,2024-09-26,2024-10-01,Delayed,5660.02,Delayed,5
1948,2384,2025-01-24,2025-01-29,Delayed,396.84,Delayed,2
1950,1112,2025-02-06,2025-02-11,Delayed,3920.16,Delayed,5
1965,9415,2025-01-04,2025-01-05,Delayed,4373.65,Delayed,4
1966,18906,2024-11-11,2024-11-13,Delayed,8150.35,Delayed,1
1967,2819,2024-08-08,2024-08-09,Cancelled,6488.77,Lost,4
1981,12553,2025-03-25,2025-03-27,Delayed,6658.8,Delayed,4
1983,16886,2025-05-26,2025-05-30,Delayed,1459.02,Delayed,2
1986,16042,2024-09-12,2024-09-13,Delayed,2959.01,Delayed,3
1989,1072,2024-11-11,2024-11-14,Cancelled,7788.66,Lost,5
1993,5654,2025-06-01,2025-06-06,Delayed,1279.34,Delayed,2
1994,19176,2024-09-18,2024-09-23,Delayed,7837.73,Delayed,5
1999,10850,2024-07-02,2024-07-04,Cancelled,669.13,Lost,5
2000,18295,2024-11-04,2024-11-09,Cancelled,8874.6,Lost,4
2005,3067,2025-01-15,2025-01-16,Delayed,6546.23,Delayed,5
2007,18893,2024-08-17,2024-08-20,Delayed,5151.29,Delayed,2
2009,4974,2024-08-28,2024-08-30,Cancelled,1147.0,Lost,4
2012,1372,2024-08-27,2024-08-31,Delayed,972.68,Delayed,4
2014,17569,2025-05-15,2025-05-17,Cancelled,2770.56,Lost,1
2021,5118,2024-10-06,2024-10-10,Cancelled,9343.64,Lost,3
2023,5452,2025-05-11,2025-05-13,Delayed,2424.16,Delayed,4
2024,7478,2025-05-03,2025-05-08,Cancelled,4879.38,Lost,1
2036,11644,2024-07-09,2024-07-14,Delayed,6321.25,Delayed,4
2039,13945,2024-12-28,2025-01-02,Delayed,8791.39,Delayed,1
2051,735,2024-10-29,2024-11-01,Delayed,7259.68,Delayed,5
2053,17104,2024-11-11,2024-11-14,Delayed,3169.25,Delayed,5
2054,2023,2025-03-20,2025-03-22,Delayed,4613.01,Delayed,5
2059,19038,2024-07-23,2024-07-28,Cancelled,1046.43,Lost,3
2062,9275,2025-04-24,2025-04-28,Delayed,7165.56,Delayed,2
2063,4971,2025-05-09,2025-05-13,Delayed,10823.57,Delayed,4
2066,1347,2024-09-03,2024-09-04,Cancelled,13233.11,Lost,5
2074,94,2025-02-26,2025-03-02,Delayed,11591.56,Delayed,1
2079,19632,2025-06-03,2025-06-04,Cancelled,397.96,Lost,1
2085,471,2025-06-15,2025-06-18,Delayed,11205.75,Delayed,5
2087,947,2025-02-16,2025-02-19,Delayed,5511.95,Delayed,3
2092,5796,2025-03-02,2025-03-06,Cancelled,3705.57,Lost,3
2093,12723,2024-11-21,2024-11-22,Delayed,8083.13,Delayed,1
2094,19295,2024-07-31,2024-08-01,Delayed,1820.0,Delayed,5
2098,14093,2024-10-13,2024-10-18,Delayed,2089.56,Delayed,3
2111,13946,2024-09-14,2024-09-19,Cancelled,12758.46,Lost,4
2117,489,2025-04-12,2025-04-14,Delayed,1176.06,Delayed,2
2119,15757,2025-01-14,2025-01-18,Delayed,8407.5,Delayed,4
2123,10795,2024-07-02,2024-07-04,Delayed,7458.93,Delayed,1
2127,493,2024-11-15,2024-11-20,Cancelled,992.1,Lost,4
2129,17301,2025-04-16,2025-04-21,Cancelled,616.53,Lost,4
2136,15648,2024-09-13,2024-09-16,Delayed,12025.82,Delayed,1
2138,11358,2025-01-04,2025-01-07,Delayed,799.2,Delayed,2
2140,7195,2024-09-11,2024-09-13,Delayed,8022.5,Delayed,3
2142,9175,2025-02-26,2025-02-28,Delayed,4341.19,Delayed,5
2150,8403,2025-02-06,2025-02-11,Cancelled,3426.68,Lost,3
2154,18399,2024-07-19,2024-07-22,Delayed,1979.52,Delayed,3
2163,9665,2025-01-15,2025-01-16,Delayed,1097.46,Delayed,5
2164,5512,2025-06-26,2025-06-30,Delayed,357.58,Delayed,4
2186,4636,2025-02-02,2025-02-05,Cancelled,3255.74,Lost,2
2189,16019,2025-02-06,2025-02-08,Cancelled,10745.72,Lost,1
2193,9048,2024-10-19,2024-10-20,Delayed,6031.81,Delayed,5
2196,1939,2025-05-11,2025-05-14,Delayed,3213.62,Delayed,5
2202,7564,2024-12-19,2024-12-20,Delayed,6922.94,Delayed,4
2227,17841,2025-01-14,2025-01-15,Cancelled,1546.26,Lost,3
2228,9864,2025-04-25,2025-04-27,Delayed,2531.94,Delayed,2
2244,3003,2024-10-24,2024-10-26,Delayed,7093.57,Delayed,2
2249,16658,2024-09-06,2024-09-08,Delayed,2382.82,Delayed,2
2263,4321,2024-10-19,2024-10-20,Delayed,7371.98,Delayed,2
2267,2270,2024-10-02,2024-10-04,Cancelled,4733.64,Lost,1
2268,15727,2024-12-28,2024-12-29,Delayed,9494.54,Delayed,3
2276,17188,2025-06-11,2025-06-13,Delayed,2090.76,Delayed,4
2287,6686,2024-07-15,2024-07-17,Delayed,299.82,Delayed,3
2288,11056,2025-02-22,2025-02-25,Delayed,7978.2,Delayed,4
2291,1098,2024-08-13,2024-08-14,Cancelled,6712.63,Lost,2
2296,13833,2025-04-01,2025-04-04,Delayed,3654.55,Delayed,1
2299,7192,2024-08-25,2024-08-27,Delayed,925.19,Delayed,2
2302,2564,2024-12-09,2024-12-11,Delayed,2594.4,Delayed,1
2307,4861,2024-10-02,2024-10-05,Cancelled,10978.82,Lost,1
2313,16188,2024-09-16,2024-09-19,Delayed,7798.69,Delayed,1
2315,3703,2024-11-05,2024-11-07,Delayed,6405.86,Delayed,5
2324,10412,2024-12-13,2024-12-17,Cancelled,801.5,Lost,2
2332,12705,2025-04-18,2025-04-23,Delayed,5391.52,Delayed,4
2338,70,2025-02-07,2025-02-11,Delayed,1854.86,Delayed,4
2344,3738,2025-04-11,2025-04-13,Delayed,4793.11,Delayed,5
2364,5871,2024-11-26,2024-12-01,Delayed,3591.6,Delayed,5
2369,12792,2024-07-25,2024-07-26,Cancelled,2297.52,Lost,2
2374,12381,2025-03-05,2025-03-08,Delayed,9129.04,Delayed,3
2376,260,2024-12-09,2024-12-13,Delayed,5310.24,Delayed,2
2377,12741,2024-12-17,2024-12-19,Delayed,7325.48,Delayed,2
2387,15056,2024-09-11,2024-09-14,Delayed,11575.16,Delayed,4
2389,6588,2025-03-29,2025-03-31,Delayed,639.77,Delayed,4
2390,16582,2024-10-31,2024-11-05,Delayed,4400.79,Delayed,5
2398,5365,2024-08-27,2024-08-28,Delayed,6630.14,Delayed,5
2399,16932,2024-08-18,2024-08-19,Delayed,8546.5,Delayed,5
2405,19981,2025-05-23,2025-05-24,Delayed,8007.01,Delayed,2
2409,3994,2024-07-07,2024-07-10,Delayed,1538.07,Delayed,2
2411,1385,2024-09-03,2024-09-08,Delayed,6324.59,Delayed,4
2413,9809,2024-07-22,2024-07-25,Delayed,751.54,Delayed,3
2417,12644,2024-12-12,2024-12-16,Cancelled,3815.04,Lost,1
2434,7624,2024-09-24,2024-09-25,Delayed,445.54,Delayed,3
2435,2173,2024-08-13,2024-08-18,Delayed,5264.45,Delayed,1
2449,16690,2024-09-21,2024-09-22,Delayed,3243.74,Delayed,1
2452,13020,2024-07-28,2024-07-30,Delayed,1043.24,Delayed,2
2458,19053,2025-04-03,2025-04-06,Delayed,5749.84,Delayed,1
2461,14363,2024-12-07,2024-12-11,Cancelled,1595.72,Lost,3
2464,18812,2024-12-14,2024-12-16,Cancelled,5769.24,Lost,3
2475,2242,2025-03-14,2025-03-16,Delayed,1231.0,Delayed,5
2477,4859,2024-12-12,2024-12-16,Delayed,11632.47,Delayed,5
2484,19714,2024-11-24,2024-11-28,Delayed,1542.08,Delayed,1
2488,10010,2025-01-08,2025-01-09,Delayed,7538.36,Delayed,4
2493,14482,2025-01-31,2025-02-04,Delayed,5198.96,Delayed,3
2496,10080,2025-03-19,2025-03-22,Delayed,5005.37,Delayed,5
2500,15192,2024-10-09,2024-10-14,Cancelled,210.14,Lost,5
2511,3948,2025-03-17,2025-03-20,Cancelled,5979.86,Lost,1
2512,742,2024-08-09,2024-08-11,Cancelled,2930.77,Lost,4
2514,18106,2025-02-25,2025-02-26,Delayed,526.69,Delayed,4
2515,8236,2025-06-19,2025-06-24,Delayed,8786.03,Delayed,1
2516,229,2025-03-04,2025-03-08,Delayed,6209.12,Delayed,1
2525,8456,2024-10-20,2024-10-22,Delayed,2601.35,Delayed,3
2530,13783,2024-08-16,2024-08-17,Cancelled,3476.14,Lost,1
2541,338,2024-10-04,2024-10-09,Cancelled,6478.6,Lost,5
2544,8627,2025-03-16,2025-03-20,Cancelled,737.39,Lost,5
2545,8511,2025-03-22,2025-03-27,Delayed,8227.01,Delayed,4
2549,14924,2025-06-26,2025-06-27,Cancelled,5342.62,Lost,2
2565,18120,2024-07-31,2024-08-02,Delayed,4656.72,Delayed,4
2566,19215,2025-05-26,2025-05-29,Delayed,6398.07,Delayed,3
2569,2548,2025-04-16,2025-04-18,Delayed,1406.2,Delayed,5
2585,15106,2024-08-21,2024-08-26,Delayed,4430.7,Delayed,1
2587,244,2025-04-06,2025-04-08,Cancelled,3734.67,Lost,3
2593,2627,2025-01-20,2025-01-24,Delayed,6124.21,Delayed,2
2601,1533,2024-09-07,2024-09-09,Delayed,3858.16,Delayed,3
2607,6556,2024-08-28,2024-08-29,Delayed,2885.04,Delayed,5
2622,19954,2025-04-10,2025-04-11,Delayed,3912.01,Delayed,3
2624,12618,2024-08-26,2024-08-27,Delayed,6751.73,Delayed,5
2629,12689,2025-03-20,2025-03-24,Delayed,7940.63,Delayed,5
2630,16506,2025-02-27,2025-03-01,Delayed,8096.23,Delayed,5
2633,13180,2024-07-16,2024-07-20,Delayed,1700.18,Delayed,4
2635,13720,2025-06-10,2025-06-15,Cancelled,1719.04,Lost,5
2641,7603,2024-08-02,2024-08-07,Cancelled,8977.17,Lost,3
2645,3750,2024-08-17,2024-08-20,Delayed,2199.08,Delayed,1
2649,2911,2025-02-20,2025-02-22,Delayed,9564.43,Delayed,5
2657,12345,2024-07-05,2024-07-07,Delayed,7777.08,Delayed,5
2661,13110,2025-06-25,2025-06-28,Delayed,13504.88,Delayed,5
2662,13214,2025-01-27,2025-01-29,Cancelled,4689.64,Lost,2
2666,5057,2025-02-18,2025-02-23,Delayed,8988.3,Delayed,5
2670,19645,2024-11-04,2024-11-05,Delayed,5585.32,Delayed,3
2671,13072,2024-08-13,2024-08-15,Delayed,5915.07,Delayed,2
2673,16928,2024-08-06,2024-08-08,Cancelled,207.26,Lost,3
2676,11038,2024-07-06,2024-07-09,Delayed,2122.19,Delayed,5
2679,8062,2025-03-31,2025-04-02,Cancelled,894.36,Lost,1
2681,6363,2024-12-06,2024-12-08,Delayed,5196.21,Delayed,3
2682,2402,2025-03-04,2025-03-09,Delayed,6193.78,Delayed,3
2684,15061,2024-07-24,2024-07-26,Delayed,6476.43,Delayed,3
2689,2405,2024-12-25,2024-12-26,Delayed,5447.96,Delayed,3
2692,10207,2025-01-20,2025-01-21,Delayed,3563.3,Delayed,4
2695,11074,2025-01-21,2025-01-24,Delayed,8127.0,Delayed,1
2703,4509,2025-03-02,2025-03-05,Delayed,6206.47,Delayed,3
2709,14056,2025-01-19,2025-01-23,Delayed,4094.03,Delayed,2
2712,12859,2025-02-21,2025-02-24,Delayed,3836.46,Delayed,5
2714,18247,2024-11-17,2024-11-22,Delayed,2016.39,Delayed,2
2715,18385,2025-05-06,2025-05-09,Cancelled,4956.63,Lost,3
2718,4573,2024-07-07,2024-07-09,Delayed,2073.76,Delayed,4
2719,9711,2024-12-06,2024-12-11,Delayed,133.08,Delayed,4
2721,7550,2024-07-14,2024-07-15,Delayed,1797.22,Delayed,3
2722,18746,2025-06-13,2025-06-14,Delayed,7689.63,Delayed,4
2731,10557,2024-10-17,2024-10-19,Delayed,9837.63,Delayed,2
2735,9613,2024-08-03,2024-08-07,Cancelled,2982.47,Lost,5
2740,4204,2024-11-03,2024-11-05,Delayed,2971.4,Delayed,2
2742,114,2025-01-22,2025-01-25,Delayed,3214.08,Delayed,4
2746,14026,2024-07-28,2024-07-30,Delayed,5808.52,Delayed,4
2747,452,2025-02-18,2025-02-22,Delayed,4130.3,Delayed,2
2752,14304,2025-02-04,2025-02-05,Delayed,10197.22,Delayed,5
2757,9968,2025-06-23,2025-06-25,Delayed,5789.8,Delayed,2
2758,16516,2025-03-12,2025-03-15,Delayed,3773.56,Delayed,2
2759,15830,2025-06-22,2025-06-26,Delayed,12359.87,Delayed,1
2762,14575,2025-01-17,2025-01-18,Delayed,6244.2,Delayed,3
2777,465,2024-07-22,2024-07-26,Cancelled,10402.87,Lost,2
2778,11036,2025-04-20,2025-04-23,Delayed,1924.87,Delayed,4
2781,5033,2024-09-10,2024-09-13,Delayed,3748.91,Delayed,5
2788,11856,2024-08-17,2024-08-22,Delayed,7370.94,Delayed,1
2794,15165,2024-12-08,2024-12-10,Delayed,12898.19,Delayed,5
2798,17931,2024-08-10,2024-08-12,Delayed,6885.16,Delayed,2
2808,1613,2025-03-05,2025-03-06,Delayed,2472.64,Delayed,1
2809,1228,2024-10-10,2024-10-14,Cancelled,9348.23,Lost,5
2812,15721,2024-07-12,2024-07-13,Delayed,2281.58,Delayed,4
2813,16326,2024-10-20,2024-10-24,Delayed,4448.17,Delayed,5
2817,8343,2025-02-07,2025-02-11,Delayed,5941.94,Delayed,1
2818,15960,2025-01-16,2025-01-18,Delayed,5570.31,Delayed,1
2820,15713,2025-03-20,2025-03-21,Delayed,8254.25,Delayed,4
2825,1051,2024-08-09,2024-08-10,Delayed,4314.92,Delayed,2
2826,1299,2024-09-07,2024-09-09,Delayed,7017.2,Delayed,2
2831,12498,2025-04-08,2025-04-12,Delayed,6535.21,Delayed,2
2844,13322,2024-12-11,2024-12-15,Delayed,3929.42,Delayed,3
2847,5512,2024-10-08,2024-10-09,Delayed,9685.56,Delayed,2
2848,1202,2024-11-25,2024-11-26,Delayed,4905.0,Delayed,1
2857,5812,2024-12-30,2025-01-01,Delayed,7865.9,Delayed,4
2860,13249,2024-08-01,2024-08-06,Delayed,5343.4,Delayed,4
2863,16183,2025-05-21,2025-05-26,Delayed,6549.76,Delayed,5
2875,13435,2025-06-07,2025-06-08,Delayed,10666.18,Delayed,2
2877,8091,2024-09-25,2024-09-28,Delayed,2406.4,Delayed,5
2883,19734,2024-08-30,2024-09-03,Delayed,387.82,Delayed,5
2884,10785,2024-07-21,2024-07-23,Delayed,5242.09,Delayed,3
2887,3802,2024-12-13,2024-12-17,Delayed,1448.28,Delayed,1
2888,5295,2024-10-13,2024-10-15,Delayed,5928.82,Delayed,1
2890,6145,2024-09-08,2024-09-12,Delayed,13875.57,Delayed,1
2893,7137,2024-07-25,2024-07-26,Delayed,467.19,Delayed,2
2903,5522,2024-09-08,2024-09-13,Delayed,2273.24,Delayed,2
2904,4588,2024-10-07,2024-10-12,Delayed,1875.74,Delayed,1
2911,564,2024-08-30,2024-09-02,Delayed,8324.94,Delayed,4
2912,10795,2024-08-07,2024-08-08,Delayed,2806.83,Delayed,3
2915,16310,2025-06-11,2025-06-16,Delayed,3925.64,Delayed,5
2920,12731,2025-02-05,2025-02-06,Cancelled,505.75,Lost,4
2923,7208,2024-12-01,2024-12-06,Delayed,2654.61,Delayed,5
2928,19673,2024-08-10,2024-08-14,Cancelled,4880.97,Lost,2
2930,6977,2024-09-28,2024-10-02,Delayed,7898.66,Delayed,5
2931,2706,2024-10-22,2024-10-24,Delayed,8365.23,Delayed,5
2933,5144,2024-08-16,2024-08-20,Delayed,2669.34,Delayed,2
2935,19345,2025-02-23,2025-02-28,Delayed,767.68,Delayed,2
2939,7396,2024-07-25,2024-07-26,Delayed,2949.6,Delayed,5
2949,1962,2025-04-07,2025-04-08,Delayed,585.8,Delayed,4
2956,8509,2025-04-02,2025-04-07,Delayed,2389.5,Delayed,2
2958,18682,2024-08-22,2024-08-26,Cancelled,5516.31,Lost,5
2971,6672,2024-08-29,2024-09-03,Cancelled,216.54,Lost,3
2976,6670,2024-09-16,2024-09-17,Delayed,12507.22,Delayed,1
2978,8297,2025-01-24,2025-01-28,Delayed,3325.7,Delayed,1
2989,18978,2025-01-16,2025-01-20,Delayed,7893.44,Delayed,5
2997,4122,2025-05-28,2025-05-30,Delayed,4820.05,Delayed,3
2998,17537,2025-03-23,2025-03-26,Cancelled,6521.94,Lost,3
2999,7333,2025-04-15,2025-04-19,Delayed,3190.44,Delayed,2
3000,10455,2025-04-11,2025-04-13,Cancelled,8969.14,Lost,4
3002,1699,2024-08-07,2024-08-08,Cancelled,1574.68,Lost,2
3005,12015,2024-11-29,2024-11-30,Cancelled,6720.31,Lost,5
3007,8467,2025-02-20,2025-02-25,Cancelled,1067.63,Lost,2
3012,18230,2025-04-13,2025-04-18,Delayed,7121.98,Delayed,2
3013,2925,2024-10-13,2024-10-15,Delayed,7747.36,Delayed,3
3022,19312,2024-07-07,2024-07-08,Delayed,418.31,Delayed,1
3027,15008,2024-08-12,2024-08-14,Cancelled,8143.12,Lost,2
3029,6646,2024-12-26,2024-12-31,Delayed,6996.22,Delayed,2
3033,5633,2024-10-29,2024-11-02,Cancelled,7040.05,Lost,5
3036,15618,2024-07-01,2024-07-05,Delayed,9664.0,Delayed,3
3038,2374,2025-04-12,2025-04-15,Delayed,554.32,Delayed,5
3039,2293,2025-06-29,2025-07-02,Delayed,10738.63,Delayed,1
3043,546,2025-03-09,2025-03-12,Delayed,553.32,Delayed,4
3051,14062,2025-05-27,2025-05-30,Delayed,7095.31,Delayed,3
3060,14642,2024-11-21,2024-11-23,Delayed,1295.04,Delayed,5
3067,16250,2024-09-15,2024-09-20,Cancelled,5825.22,Lost,4
3073,17227,2024-08-21,2024-08-23,Delayed,767.7,Delayed,4
3075,19586,2024-08-12,2024-08-17,Cancelled,4811.85,Lost,4
3080,4343,2025-04-10,2025-04-12,Delayed,342.78,Delayed,2
3084,3759,2025-06-06,2025-06-11,Cancelled,4409.22,Lost,4
3085,14809,2025-06-10,2025-06-14,Delayed,1649.69,Delayed,5
3091,1676,2025-05-01,2025-05-06,Delayed,5770.36,Delayed,1
3101,19416,2024-11-03,2024-11-07,Delayed,4842.25,Delayed,5
3108,4407,2025-01-29,2025-01-31,Delayed,1493.96,Delayed,4
3122,17516,2024-08-26,2024-08-29,Cancelled,7497.72,Lost,5
3127,13815,2024-08-09,2024-08-13,Delayed,4721.4,Delayed,4
3131,11208,2024-09-02,2024-09-04,Delayed,4515.56,Delayed,4
3134,8557,2025-06-26,2025-06-28,Delayed,7185.73,Delayed,2
3135,7660,2024-12-31,2025-01-03,Cancelled,4331.95,Lost,1
3138,19837,2025-02-23,2025-02-25,Delayed,3822.2,Delayed,3
3140,7418,2024-10-14,2024-10-16,Delayed,8164.79,Delayed,5
3145,13953,2025-02-10,2025-02-14,Cancelled,3857.0,Lost,3
3150,12525,2024-10-01,2024-10-06,Delayed,2251.22,Delayed,5
3151,17605,2025-06-30,2025-07-04,Delayed,8754.34,Delayed,4
3152,19951,2025-01-13,2025-01-14,Delayed,5457.74,Delayed,5
3156,5787,2024-07-20,2024-07-25,Delayed,7063.96,Delayed,4
3172,4631,2024-12-27,2024-12-29,Cancelled,603.23,Lost,1
3173,16506,2025-02-10,2025-02-15,Delayed,6200.68,Delayed,5
3177,14631,2024-10-22,2024-10-25,Delayed,4746.45,Delayed,4
3190,19591,2025-04-26,2025-04-29,Delayed,4538.8,Delayed,4
3198,17431,2024-11-07,2024-11-08,Delayed,885.12,Delayed,3
3199,19359,2025-01-15,2025-01-19,Delayed,6053.09,Delayed,1
3201,7404,2025-05-07,2025-05-10,Delayed,207.26,Delayed,3
3210,12622,2024-07-29,2024-07-31,Delayed,2608.26,Delayed,5
3213,2888,2024-10-07,2024-10-10,Delayed,699.12,Delayed,1
3220,3429,2024-12-22,2024-12-24,Delayed,9051.24,Delayed,1
3223,18636,2025-01-12,2025-01-14,Delayed,9122.8,Delayed,1
3226,756,2025-05-09,2025-05-12,Cancelled,2992.57,Lost,1
3238,10859,2025-01-26,2025-01-30,Cancelled,4346.65,Lost,2
3243,9128,2025-01-26,2025-01-30,Delayed,2642.52,Delayed,5
3248,13907,2025-06-16,2025-06-18,Delayed,4249.3,Delayed,4
3250,18538,2024-12-07,2024-12-08,Delayed,6789.75,Delayed,5
3258,6758,2025-03-06,2025-03-09,Delayed,2191.09,Delayed,4
3260,7128,2025-03-14,2025-03-17,Delayed,3505.35,Delayed,1
3262,15654,2024-10-02,2024-10-06,Cancelled,7080.86,Lost,3
3263,734,2025-05-25,2025-05-30,Cancelled,10510.08,Lost,3
3264,12135,2025-03-04,2025-03-07,Delayed,7567.45,Delayed,1
3269,5726,2024-10-22,2024-10-26,Delayed,7027.36,Delayed,5
3270,7897,2024-09-11,2024-09-12,Delayed,4061.06,Delayed,5
3271,4096,2024-11-30,2024-12-01,Cancelled,3553.19,Lost,3
3280,8246,2025-02-13,2025-02-14,Delayed,999.78,Delayed,3
3285,12558,2025-05-12,2025-05-13,Delayed,842.77,Delayed,1
3289,2798,2025-05-01,2025-05-05,Cancelled,6901.98,Lost,1
3290,240,2024-10-18,2024-10-20,Delayed,1971.32,Delayed,3
3292,2050,2024-09-23,2024-09-27,Cancelled,10738.15,Lost,3
3297,2707,2024-10-09,2024-10-11,Delayed,1417.1,Delayed,1
3299,9181,2024-11-13,2024-11-16,Delayed,5323.35,Delayed,4
3304,3194,2025-06-04,2025-06-09,Cancelled,2095.59,Lost,2
3309,17156,2024-08-18,2024-08-22,Cancelled,2290.0,Lost,2
3315,3272,2024-12-20,2024-12-21,Delayed,9733.17,Delayed,5
3323,2844,2024-07-14,2024-07-16,Cancelled,2345.97,Lost,1
3342,2286,2025-05-31,2025-06-02,Delayed,6133.49,Delayed,5
3343,5649,2025-06-09,2025-06-10,Delayed,8482.86,Delayed,1
3345,12382,2025-05-12,2025-05-17,Cancelled,7313.1,Lost,2
3347,19622,2025-06-01,2025-06-03,Cancelled,7946.55,Lost,2
3348,18209,2024-12-04,2024-12-05,Cancelled,6449.12,Lost,2
3349,322,2024-12-20,2024-12-23,Delayed,7994.66,Delayed,5
3354,17693,2024-08-17,2024-08-22,Delayed,10958.14,Delayed,3
3355,10149,2025-02-27,2025-03-04,Delayed,8777.86,Delayed,5
3356,12855,2025-04-17,2025-04-20,Delayed,1609.54,Delayed,4
3371,14745,2025-04-08,2025-04-11,Delayed,2497.11,Delayed,2
3374,10953,2025-02-05,2025-02-07,Delayed,3271.09,Delayed,5
3380,8855,2024-09-19,2024-09-24,Delayed,1835.82,Delayed,5
3387,4125,2025-04-19,2025-04-20,Delayed,2188.65,Delayed,1
3396,6004,2024-12-04,2024-12-06,Cancelled,8727.94,Lost,5
3405,8321,2025-03-06,2025-03-11,Delayed,6322.25,Delayed,1
3406,10292,2024-08-05,2024-08-10,Delayed,1643.44,Delayed,4
3409,2398,2024-12-09,2024-12-11,Cancelled,866.16,Lost,1
3412,2578,2025-03-16,2025-03-17,Cancelled,868.87,Lost,5
3431,4428,2024-07-19,2024-07-24,Delayed,7866.5,Delayed,5
3433,7407,2024-07-16,2024-07-21,Cancelled,7765.61,Lost,1
3440,4165,2024-08-05,2024-08-09,Delayed,6630.38,Delayed,4
3442,15521,2025-01-12,2025-01-14,Delayed,1752.76,Delayed,4
3444,12026,2024-09-15,2024-09-18,Delayed,9949.54,Delayed,5
3445,1035,2024-07-22,2024-07-24,Delayed,3318.9,Delayed,1
3478,11970,2025-04-22,2025-04-24,Delayed,7964.6,Delayed,1
3481,17535,2025-05-10,2025-05-12,Delayed,8167.01,Delayed,3
3483,15580,2025-01-01,2025-01-05,Delayed,1287.24,Delayed,1
3484,1795,2025-06-22,2025-06-23,Cancelled,6284.6,Lost,5
3487,2875,2024-10-07,2024-10-12,Delayed,6416.63,Delayed,3
3490,10388,2024-09-02,2024-09-06,Delayed,4206.92,Delayed,4
3495,17487,2024-11-02,2024-11-04,Delayed,4572.15,Delayed,2
3497,6112,2024-11-01,2024-11-05,Delayed,2192.69,Delayed,5
3505,14922,2025-04-01,2025-04-02,Delayed,13093.06,Delayed,2
3508,12877,2025-06-11,2025-06-13,Cancelled,8721.04,Lost,4
3509,11953,2025-05-31,2025-06-04,Delayed,1194.5,Delayed,4
3510,17795,2025-04-11,2025-04-14,Delayed,1691.52,Delayed,2
3518,6816,2024-07-17,2024-07-22,Delayed,12100.69,Delayed,1
3521,14246,2025-06-08,2025-06-11,Delayed,3292.82,Delayed,2
3528,16900,2025-03-08,2025-03-12,Delayed,4231.08,Delayed,3
3530,12206,2025-01-25,2025-01-30,Delayed,6285.3,Delayed,5
3533,2849,2025-06-24,2025-06-27,Delayed,4370.44,Delayed,4
3542,5949,2024-12-30,2025-01-04,Cancelled,4044.53,Lost,5
3544,18933,2024-11-17,2024-11-21,Delayed,4552.35,Delayed,4
3554,16282,2024-07-28,2024-08-01,Delayed,7839.9,Delayed,5
3557,16120,2025-02-12,2025-02-13,Cancelled,6672.51,Lost,4
3560,3896,2024-08-14,2024-08-16,Delayed,3348.19,Delayed,4
3569,19849,2024-09-03,2024-09-07,Delayed,5677.92,Delayed,2
3570,6282,2025-06-10,2025-06-13,Delayed,1781.8,Delayed,2
3571,8002,2025-04-22,2025-04-27,Delayed,3501.25,Delayed,1
3577,18063,2025-02-20,2025-02-24,Cancelled,3148.88,Lost,5
3579,7351,2025-04-22,2025-04-26,Cancelled,1688.03,Lost,5
3589,4663,2024-07-08,2024-07-12,Delayed,6576.6,Delayed,1
3593,13036,2024-08-08,2024-08-13,Delayed,1231.48,Delayed,4
3594,15465,2025-04-04,2025-04-09,Delayed,4616.26,Delayed,1
3596,2777,2024-09-28,2024-10-01,Delayed,5789.24,Delayed,2
3599,1908,2025-03-03,2025-03-07,Delayed,2886.54,Delayed,1
3600,14845,2024-11-23,2024-11-25,Delayed,7236.26,Delayed,2
3603,5357,2024-07-15,2024-07-17,Delayed,4237.29,Delayed,1
3605,13837,2025-01-03,2025-01-08,Delayed,7655.63,Delayed,5
3619,4844,2025-06-20,2025-06-25,Cancelled,1648.12,Lost,1
3624,16353,2025-03-04,2025-03-09,Delayed,4693.43,Delayed,3
3634,5776,2025-02-16,2025-02-19,Delayed,4768.12,Delayed,2
3639,17148,2024-09-29,2024-10-02,Delayed,1810.46,Delayed,2
3647,15740,2024-10-02,2024-10-07,Cancelled,1616.97,Lost,2
3655,5343,2025-03-13,2025-03-15,Cancelled,747.9,Lost,2
3659,7908,2024-09-04,2024-09-05,Delayed,2652.86,Delayed,2
3673,2902,2024-11-24,2024-11-25,Delayed,6473.95,Delayed,2
3677,15129,2024-11-12,2024-11-17,Cancelled,7490.28,Lost,3
3683,2298,2025-06-12,2025-06-17,Delayed,1904.22,Delayed,5
3685,7133,2024-10-28,2024-11-01,Delayed,4796.74,Delayed,4
3689,11735,2024-11-09,2024-11-14,Delayed,4134.43,Delayed,4
3694,10430,2024-10-20,2024-10-24,Cancelled,879.92,Lost,1
3698,12250,2025-05-04,2025-05-05,Delayed,5811.36,Delayed,5
3701,17429,2025-04-14,2025-04-16,Cancelled,7840.22,Lost,5
3703,3220,2024-12-07,2024-12-11,Delayed,5746.18,Delayed,4
3716,963,2025-01-16,2025-01-21,Delayed,9362.62,Delayed,2
3727,16120,2025-04-04,2025-04-06,Delayed,9350.93,Delayed,2
3728,12399,2025-04-20,2025-04-25,Cancelled,1842.02,Lost,1
3737,1980,2024-07-16,2024-07-21,Delayed,6972.79,Delayed,2
