order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level,revenue_loss
1255,6907,2024-07-22,2024-07-25,Completed,3968.58,On-Time,2,2,Inventory,Stockout,High,3968.58
1258,11407,2025-02-27,2025-03-04,Completed,11035.76,On-Time,2,2,Inventory,Stockout,High,11035.76
1272,13640,2024-12-16,2024-12-17,Completed,4438.18,On-Time,2,2,Inventory,Stockout,High,4438.18
1274,864,2025-03-02,2025-03-05,Completed,348.26,On-Time,2,2,Inventory,Stockout,High,348.26
1279,9582,2024-08-09,2024-08-10,Completed,6281.84,On-Time,2,2,Inventory,Stockout,High,6281.84
1281,17264,2025-03-11,2025-03-14,Completed,7758.14,On-Time,2,2,Inventory,Stockout,High,7758.14
1303,18824,2025-04-25,2025-04-26,Completed,3347.98,On-Time,2,2,Inventory,Stockout,High,3347.98
1306,11534,2024-11-02,2024-11-05,Completed,1884.18,On-Time,2,2,Inventory,Stockout,High,1884.18
1310,3959,2025-04-21,2025-04-25,Cancelled,5489.58,Lost,2,2,Inventory,Stockout,High,5489.58
1329,7599,2025-05-20,2025-05-25,Completed,8935.48,On-Time,2,2,Inventory,Stockout,High,8935.48
1338,447,2024-10-26,2024-10-29,Completed,6393.26,On-Time,2,2,Inventory,Stockout,High,6393.26
1341,661,2025-01-10,2025-01-14,Delayed,1634.8,Delayed,2,2,Inventory,Stockout,High,1634.8
1349,8259,2025-03-25,2025-03-30,Completed,3665.92,On-Time,2,2,Inventory,Stockout,High,3665.92
1352,3443,2025-03-13,2025-03-16,Completed,4130.74,On-Time,2,2,Inventory,Stockout,High,4130.74
1357,17020,2025-05-29,2025-05-31,Completed,5042.1,On-Time,2,2,Inventory,Stockout,High,5042.1
1359,6150,2024-12-10,2024-12-14,Completed,2374.37,On-Time,2,2,Inventory,Stockout,High,2374.37
1361,13965,2025-05-22,2025-05-27,Completed,4330.01,On-Time,2,2,Inventory,Stockout,High,4330.01
1368,11410,2024-09-24,2024-09-27,Completed,7437.53,On-Time,2,2,Inventory,Stockout,High,7437.53
1377,16434,2024-12-18,2024-12-21,Completed,5914.24,On-Time,2,2,Inventory,Stockout,High,5914.24
1382,4602,2024-12-05,2024-12-07,Delayed,3883.73,Delayed,2,2,Inventory,Stockout,High,3883.73
1393,2963,2024-10-10,2024-10-15,Completed,3216.47,On-Time,2,2,Inventory,Stockout,High,3216.47
1395,8020,2024-12-05,2024-12-06,Completed,1528.62,On-Time,2,2,Inventory,Stockout,High,1528.62
1398,13914,2024-08-19,2024-08-23,Completed,6437.46,On-Time,2,2,Inventory,Stockout,High,6437.46
1405,9928,2024-09-21,2024-09-24,Completed,11803.01,On-Time,2,2,Inventory,Stockout,High,11803.01
1413,734,2025-01-07,2025-01-08,Completed,8395.09,On-Time,2,2,Inventory,Stockout,High,8395.09
1418,19967,2024-07-10,2024-07-13,Delayed,2495.64,Delayed,2,2,Inventory,Stockout,High,2495.64
1428,3222,2025-02-16,2025-02-18,Completed,7372.94,On-Time,2,2,Inventory,Stockout,High,7372.94
1432,15112,2024-09-28,2024-10-02,Delayed,4439.45,Delayed,2,2,Inventory,Stockout,High,4439.45
1442,396,2025-06-21,2025-06-23,Completed,9545.28,On-Time,2,2,Inventory,Stockout,High,9545.28
1446,7484,2025-05-08,2025-05-09,Delayed,6377.14,Delayed,2,2,Inventory,Stockout,High,6377.14
1449,18088,2025-06-19,2025-06-23,Completed,1148.13,On-Time,2,2,Inventory,Stockout,High,1148.13
1450,17124,2024-11-20,2024-11-21,Completed,915.68,On-Time,2,2,Inventory,Stockout,High,915.68
1451,15640,2024-12-03,2024-12-04,Completed,4742.2,On-Time,2,2,Inventory,Stockout,High,4742.2
1454,6384,2025-04-04,2025-04-09,Completed,5409.46,On-Time,2,2,Inventory,Stockout,High,5409.46
1456,8658,2024-11-16,2024-11-20,Completed,5980.47,On-Time,2,2,Inventory,Stockout,High,5980.47
1461,5176,2024-10-16,2024-10-21,Delayed,6045.66,Delayed,2,2,Inventory,Stockout,High,6045.66
1470,4974,2024-08-26,2024-08-30,Completed,1887.12,On-Time,2,2,Inventory,Stockout,High,1887.12
1473,8488,2025-02-14,2025-02-16,Completed,1688.47,On-Time,2,2,Inventory,Stockout,High,1688.47
1483,11644,2025-06-02,2025-06-04,Completed,5210.76,On-Time,2,2,Inventory,Stockout,High,5210.76
1491,9604,2025-04-16,2025-04-17,Completed,6593.18,On-Time,2,2,Inventory,Stockout,High,6593.18
1496,3019,2025-05-03,2025-05-08,Completed,1927.91,On-Time,2,2,Inventory,Stockout,High,1927.91
1510,17722,2025-01-02,2025-01-07,Completed,9674.21,On-Time,2,2,Inventory,Stockout,High,9674.21
1511,13804,2025-05-09,2025-05-13,Completed,6220.9,On-Time,2,2,Inventory,Stockout,High,6220.9
1514,12813,2025-01-27,2025-01-29,Completed,3806.06,On-Time,2,2,Inventory,Stockout,High,3806.06
1515,4046,2025-04-29,2025-05-01,Completed,7708.91,On-Time,2,2,Inventory,Stockout,High,7708.91
1516,17179,2025-04-26,2025-04-28,Completed,5943.75,On-Time,2,2,Inventory,Stockout,High,5943.75
1518,8917,2025-05-09,2025-05-13,Delayed,2564.07,Delayed,2,2,Inventory,Stockout,High,2564.07
1523,17006,2025-04-26,2025-04-30,Completed,17357.95,On-Time,2,2,Inventory,Stockout,High,17357.95
1529,10373,2025-01-22,2025-01-25,Delayed,5854.5,Delayed,2,2,Inventory,Stockout,High,5854.5
1535,4764,2025-03-11,2025-03-13,Completed,669.74,On-Time,2,2,Inventory,Stockout,High,669.74
1536,15836,2024-07-07,2024-07-10,Delayed,2391.7,Delayed,2,2,Inventory,Stockout,High,2391.7
1540,19368,2024-12-26,2024-12-31,Completed,6934.42,On-Time,2,2,Inventory,Stockout,High,6934.42
1541,18318,2025-02-09,2025-02-10,Completed,736.24,On-Time,2,2,Inventory,Stockout,High,736.24
1547,5939,2025-03-29,2025-04-02,Delayed,3749.35,Delayed,2,2,Inventory,Stockout,High,3749.35
1549,8258,2025-01-12,2025-01-16,Completed,3674.54,On-Time,2,2,Inventory,Stockout,High,3674.54
1550,11132,2025-03-13,2025-03-14,Completed,1999.99,On-Time,2,2,Inventory,Stockout,High,1999.99
1556,19776,2025-04-29,2025-05-04,Completed,1084.18,On-Time,2,2,Inventory,Stockout,High,1084.18
1558,1363,2024-08-03,2024-08-06,Delayed,6522.74,Delayed,2,2,Inventory,Stockout,High,6522.74
1560,13247,2025-01-18,2025-01-23,Completed,5430.96,On-Time,2,2,Inventory,Stockout,High,5430.96
1567,156,2024-07-24,2024-07-28,Completed,2071.92,On-Time,2,2,Inventory,Stockout,High,2071.92
1568,8067,2024-11-01,2024-11-04,Completed,7936.86,On-Time,2,2,Inventory,Stockout,High,7936.86
1571,16009,2025-06-22,2025-06-26,Completed,1109.1,On-Time,2,2,Inventory,Stockout,High,1109.1
1575,7922,2024-07-20,2024-07-24,Delayed,739.2,Delayed,2,2,Inventory,Stockout,High,739.2
1584,15072,2024-09-12,2024-09-15,Delayed,5623.63,Delayed,2,2,Inventory,Stockout,High,5623.63
1585,14546,2025-01-27,2025-02-01,Completed,5257.39,On-Time,2,2,Inventory,Stockout,High,5257.39
1605,16797,2024-12-02,2024-12-06,Completed,3704.55,On-Time,2,2,Inventory,Stockout,High,3704.55
1608,5804,2024-08-28,2024-08-29,Completed,382.33,On-Time,2,2,Inventory,Stockout,High,382.33
1609,2307,2025-01-08,2025-01-09,Delayed,4103.98,Delayed,2,2,Inventory,Stockout,High,4103.98
1614,18856,2024-07-04,2024-07-05,Completed,3056.32,On-Time,2,2,Inventory,Stockout,High,3056.32
1625,14184,2025-04-08,2025-04-11,Completed,5326.67,On-Time,2,2,Inventory,Stockout,High,5326.67
1631,9193,2025-01-30,2025-02-01,Completed,6395.84,On-Time,2,2,Inventory,Stockout,High,6395.84
1639,945,2025-03-16,2025-03-19,Completed,5937.32,On-Time,2,2,Inventory,Stockout,High,5937.32
1647,11701,2025-03-25,2025-03-27,Completed,1953.03,On-Time,2,2,Inventory,Stockout,High,1953.03
1649,1852,2025-01-30,2025-02-03,Completed,3144.95,On-Time,2,2,Inventory,Stockout,High,3144.95
1651,16404,2024-07-22,2024-07-23,Completed,737.18,On-Time,2,2,Inventory,Stockout,High,737.18
1653,16684,2024-08-04,2024-08-05,Cancelled,8343.04,Lost,2,2,Inventory,Stockout,High,8343.04
1654,9222,2024-09-23,2024-09-27,Completed,4500.87,On-Time,2,2,Inventory,Stockout,High,4500.87
1660,3515,2025-01-17,2025-01-22,Completed,10717.82,On-Time,2,2,Inventory,Stockout,High,10717.82
1670,2898,2025-04-13,2025-04-17,Completed,2697.45,On-Time,2,2,Inventory,Stockout,High,2697.45
1674,4754,2025-02-16,2025-02-21,Completed,614.2,On-Time,2,2,Inventory,Stockout,High,614.2
1679,3533,2024-10-24,2024-10-28,Delayed,1483.94,Delayed,2,2,Inventory,Stockout,High,1483.94
1686,338,2025-01-11,2025-01-14,Completed,8350.09,On-Time,2,2,Inventory,Stockout,High,8350.09
1688,3856,2024-08-05,2024-08-10,Completed,9377.92,On-Time,2,2,Inventory,Stockout,High,9377.92
1693,17809,2024-09-23,2024-09-25,Completed,12529.18,On-Time,2,2,Inventory,Stockout,High,12529.18
1697,8619,2024-08-14,2024-08-19,Completed,3032.85,On-Time,2,2,Inventory,Stockout,High,3032.85
1698,367,2025-03-02,2025-03-03,Completed,8275.15,On-Time,2,2,Inventory,Stockout,High,8275.15
1703,14152,2025-04-16,2025-04-18,Completed,4298.26,On-Time,2,2,Inventory,Stockout,High,4298.26
1705,13322,2025-02-16,2025-02-21,Completed,3161.35,On-Time,2,2,Inventory,Stockout,High,3161.35
1706,2781,2025-05-27,2025-05-29,Completed,11664.97,On-Time,2,2,Inventory,Stockout,High,11664.97
1713,6742,2025-04-10,2025-04-13,Completed,4848.76,On-Time,2,2,Inventory,Stockout,High,4848.76
1714,15044,2025-05-03,2025-05-06,Delayed,7351.11,Delayed,2,2,Inventory,Stockout,High,7351.11
1715,18045,2025-04-02,2025-04-05,Delayed,1101.32,Delayed,2,2,Inventory,Stockout,High,1101.32
1720,6714,2025-04-01,2025-04-04,Completed,3214.08,On-Time,2,2,Inventory,Stockout,High,3214.08
1722,8741,2024-11-23,2024-11-27,Completed,7590.7,On-Time,2,2,Inventory,Stockout,High,7590.7
1723,7205,2025-04-09,2025-04-12,Delayed,4362.43,Delayed,2,2,Inventory,Stockout,High,4362.43
1724,15934,2024-09-26,2024-09-30,Completed,10810.86,On-Time,2,2,Inventory,Stockout,High,10810.86
1725,9158,2024-09-02,2024-09-03,Completed,4659.89,On-Time,2,2,Inventory,Stockout,High,4659.89
1726,14620,2024-08-24,2024-08-25,Completed,9417.03,On-Time,2,2,Inventory,Stockout,High,9417.03
1730,7566,2025-06-23,2025-06-27,Completed,6189.59,On-Time,2,2,Inventory,Stockout,High,6189.59
1741,12905,2024-07-05,2024-07-08,Completed,2121.5,On-Time,2,2,Inventory,Stockout,High,2121.5
1743,5312,2024-11-03,2024-11-07,Completed,372.92,On-Time,2,2,Inventory,Stockout,High,372.92
1748,4823,2024-12-09,2024-12-13,Completed,2366.16,On-Time,2,2,Inventory,Stockout,High,2366.16
1749,14387,2025-02-16,2025-02-21,Completed,2381.44,On-Time,2,2,Inventory,Stockout,High,2381.44
1753,10946,2024-07-06,2024-07-07,Completed,7546.99,On-Time,2,2,Inventory,Stockout,High,7546.99
1756,9037,2024-09-12,2024-09-14,Completed,1822.84,On-Time,2,2,Inventory,Stockout,High,1822.84
1760,11231,2025-03-05,2025-03-06,Completed,7429.6,On-Time,2,2,Inventory,Stockout,High,7429.6
1764,13522,2024-10-23,2024-10-25,Completed,6380.15,On-Time,2,2,Inventory,Stockout,High,6380.15
1768,3299,2024-11-02,2024-11-07,Completed,9645.5,On-Time,2,2,Inventory,Stockout,High,9645.5
1775,13697,2025-01-18,2025-01-21,Completed,8629.65,On-Time,2,2,Inventory,Stockout,High,8629.65
1803,1193,2025-06-23,2025-06-24,Completed,5929.38,On-Time,2,2,Inventory,Stockout,High,5929.38
1807,2438,2024-07-29,2024-08-01,Completed,8218.98,On-Time,2,2,Inventory,Stockout,High,8218.98
1816,174,2025-02-26,2025-02-28,Completed,6803.39,On-Time,2,2,Inventory,Stockout,High,6803.39
1821,2366,2024-10-06,2024-10-09,Completed,3951.12,On-Time,2,2,Inventory,Stockout,High,3951.12
1822,6888,2025-06-16,2025-06-20,Completed,1253.73,On-Time,2,2,Inventory,Stockout,High,1253.73
1825,16054,2025-06-05,2025-06-07,Completed,2627.19,On-Time,2,2,Inventory,Stockout,High,2627.19
1829,9936,2024-11-23,2024-11-26,Completed,8287.26,On-Time,2,2,Inventory,Stockout,High,8287.26
1839,3363,2025-04-16,2025-04-18,Completed,6986.54,On-Time,2,2,Inventory,Stockout,High,6986.54
1846,5879,2025-06-07,2025-06-10,Completed,1165.25,On-Time,2,2,Inventory,Stockout,High,1165.25
1847,7394,2024-10-09,2024-10-11,Delayed,2241.2,Delayed,2,2,Inventory,Stockout,High,2241.2
1850,5163,2025-01-10,2025-01-11,Completed,7377.98,On-Time,2,2,Inventory,Stockout,High,7377.98
1851,17396,2024-10-17,2024-10-18,Completed,7482.13,On-Time,2,2,Inventory,Stockout,High,7482.13
1858,14495,2024-10-14,2024-10-16,Completed,922.88,On-Time,2,2,Inventory,Stockout,High,922.88
1862,847,2024-08-11,2024-08-12,Completed,8423.8,On-Time,2,2,Inventory,Stockout,High,8423.8
1874,2148,2025-02-28,2025-03-04,Completed,6112.48,On-Time,2,2,Inventory,Stockout,High,6112.48
1877,2693,2025-03-28,2025-04-01,Completed,1479.09,On-Time,2,2,Inventory,Stockout,High,1479.09
1884,8445,2024-10-31,2024-11-02,Completed,2854.36,On-Time,2,2,Inventory,Stockout,High,2854.36
1892,3923,2025-03-26,2025-03-27,Completed,6299.95,On-Time,2,2,Inventory,Stockout,High,6299.95
1897,7788,2024-07-19,2024-07-22,Completed,5659.5,On-Time,2,2,Inventory,Stockout,High,5659.5
1900,8324,2024-07-14,2024-07-18,Completed,2679.81,On-Time,2,2,Inventory,Stockout,High,2679.81
1905,1750,2025-01-25,2025-01-26,Delayed,1580.06,Delayed,2,2,Inventory,Stockout,High,1580.06
1912,13246,2024-10-06,2024-10-07,Completed,3402.2,On-Time,2,2,Inventory,Stockout,High,3402.2
1915,17047,2025-03-24,2025-03-29,Completed,8110.23,On-Time,2,2,Inventory,Stockout,High,8110.23
1919,13958,2025-05-19,2025-05-20,Completed,3057.76,On-Time,2,2,Inventory,Stockout,High,3057.76
1920,4881,2024-08-20,2024-08-22,Completed,7015.2,On-Time,2,2,Inventory,Stockout,High,7015.2
1925,7226,2025-02-18,2025-02-22,Completed,11794.61,On-Time,2,2,Inventory,Stockout,High,11794.61
1931,10296,2024-10-12,2024-10-16,Completed,1302.66,On-Time,2,2,Inventory,Stockout,High,1302.66
1932,15213,2024-12-31,2025-01-02,Completed,7039.64,On-Time,2,2,Inventory,Stockout,High,7039.64
1933,5354,2024-07-06,2024-07-08,Completed,4538.8,On-Time,2,2,Inventory,Stockout,High,4538.8
1937,7750,2024-12-13,2024-12-14,Completed,4526.6,On-Time,2,2,Inventory,Stockout,High,4526.6
1942,5808,2024-10-27,2024-11-01,Completed,4904.85,On-Time,2,2,Inventory,Stockout,High,4904.85
1945,12325,2025-01-24,2025-01-29,Completed,529.4,On-Time,2,2,Inventory,Stockout,High,529.4
1948,2384,2025-01-24,2025-01-29,Delayed,396.84,Delayed,2,2,Inventory,Stockout,High,396.84
1959,12884,2024-11-21,2024-11-26,Completed,7680.45,On-Time,2,2,Inventory,Stockout,High,7680.45
1961,17898,2024-10-04,2024-10-06,Completed,9805.18,On-Time,2,2,Inventory,Stockout,High,9805.18
1969,13746,2024-10-12,2024-10-13,Completed,2089.3,On-Time,2,2,Inventory,Stockout,High,2089.3
1973,11414,2024-07-31,2024-08-05,Completed,6212.06,On-Time,2,2,Inventory,Stockout,High,6212.06
1974,19123,2025-01-22,2025-01-24,Completed,4954.88,On-Time,2,2,Inventory,Stockout,High,4954.88
1978,1405,2024-12-18,2024-12-19,Completed,587.67,On-Time,2,2,Inventory,Stockout,High,587.67
1983,16886,2025-05-26,2025-05-30,Delayed,1459.02,Delayed,2,2,Inventory,Stockout,High,1459.02
1985,19877,2024-08-24,2024-08-26,Completed,1196.5,On-Time,2,2,Inventory,Stockout,High,1196.5
1988,10514,2025-06-06,2025-06-10,Completed,2519.65,On-Time,2,2,Inventory,Stockout,High,2519.65
1991,18002,2025-06-02,2025-06-07,Completed,774.25,On-Time,2,2,Inventory,Stockout,High,774.25
1993,5654,2025-06-01,2025-06-06,Delayed,1279.34,Delayed,2,2,Inventory,Stockout,High,1279.34
1995,17701,2024-08-08,2024-08-11,Completed,7999.71,On-Time,2,2,Inventory,Stockout,High,7999.71
2001,13014,2025-03-23,2025-03-25,Completed,3038.62,On-Time,2,2,Inventory,Stockout,High,3038.62
2002,16022,2024-07-28,2024-08-02,Completed,2808.19,On-Time,2,2,Inventory,Stockout,High,2808.19
2007,18893,2024-08-17,2024-08-20,Delayed,5151.29,Delayed,2,2,Inventory,Stockout,High,5151.29
2010,13439,2024-08-29,2024-08-31,Completed,2619.64,On-Time,2,2,Inventory,Stockout,High,2619.64
2017,19541,2025-05-17,2025-05-22,Completed,2680.22,On-Time,2,2,Inventory,Stockout,High,2680.22
2018,6346,2024-11-24,2024-11-28,Completed,4141.6,On-Time,2,2,Inventory,Stockout,High,4141.6
2047,6912,2024-11-14,2024-11-16,Completed,3361.48,On-Time,2,2,Inventory,Stockout,High,3361.48
2056,19520,2025-02-28,2025-03-01,Completed,3905.64,On-Time,2,2,Inventory,Stockout,High,3905.64
2062,9275,2025-04-24,2025-04-28,Delayed,7165.56,Delayed,2,2,Inventory,Stockout,High,7165.56
2069,13350,2024-08-27,2024-09-01,Completed,6823.68,On-Time,2,2,Inventory,Stockout,High,6823.68
2070,8340,2024-08-25,2024-08-27,Completed,4280.91,On-Time,2,2,Inventory,Stockout,High,4280.91
2073,2071,2024-12-10,2024-12-11,Completed,6398.25,On-Time,2,2,Inventory,Stockout,High,6398.25
2082,10737,2025-04-11,2025-04-15,Completed,6311.35,On-Time,2,2,Inventory,Stockout,High,6311.35
2088,6040,2025-02-03,2025-02-05,Completed,4974.32,On-Time,2,2,Inventory,Stockout,High,4974.32
2091,14031,2024-10-04,2024-10-05,Completed,4987.0,On-Time,2,2,Inventory,Stockout,High,4987.0
2102,16098,2024-08-27,2024-08-29,Completed,4641.4,On-Time,2,2,Inventory,Stockout,High,4641.4
2104,17790,2024-09-25,2024-09-26,Completed,5605.96,On-Time,2,2,Inventory,Stockout,High,5605.96
2106,7519,2025-01-14,2025-01-19,Completed,9261.52,On-Time,2,2,Inventory,Stockout,High,9261.52
2113,7621,2025-03-04,2025-03-09,Completed,7163.57,On-Time,2,2,Inventory,Stockout,High,7163.57
2115,12842,2025-04-30,2025-05-04,Completed,5239.24,On-Time,2,2,Inventory,Stockout,High,5239.24
2116,18943,2024-09-19,2024-09-24,Completed,2458.99,On-Time,2,2,Inventory,Stockout,High,2458.99
2117,489,2025-04-12,2025-04-14,Delayed,1176.06,Delayed,2,2,Inventory,Stockout,High,1176.06
2118,17106,2024-10-03,2024-10-05,Completed,187.48,On-Time,2,2,Inventory,Stockout,High,187.48
2121,1553,2024-11-26,2024-11-29,Completed,2555.6,On-Time,2,2,Inventory,Stockout,High,2555.6
2126,19382,2024-08-14,2024-08-15,Completed,6061.01,On-Time,2,2,Inventory,Stockout,High,6061.01
2128,18595,2025-01-05,2025-01-10,Completed,10459.0,On-Time,2,2,Inventory,Stockout,High,10459.0
2132,11748,2025-06-20,2025-06-25,Completed,1587.75,On-Time,2,2,Inventory,Stockout,High,1587.75
2135,18070,2024-11-26,2024-11-27,Completed,5099.35,On-Time,2,2,Inventory,Stockout,High,5099.35
2138,11358,2025-01-04,2025-01-07,Delayed,799.2,Delayed,2,2,Inventory,Stockout,High,799.2
2158,10842,2025-04-04,2025-04-09,Completed,6952.94,On-Time,2,2,Inventory,Stockout,High,6952.94
2167,11135,2024-12-20,2024-12-22,Completed,5689.43,On-Time,2,2,Inventory,Stockout,High,5689.43
2169,920,2025-02-12,2025-02-14,Completed,3915.38,On-Time,2,2,Inventory,Stockout,High,3915.38
2171,16597,2024-12-03,2024-12-04,Completed,4589.72,On-Time,2,2,Inventory,Stockout,High,4589.72
2179,17605,2024-08-07,2024-08-11,Completed,6300.58,On-Time,2,2,Inventory,Stockout,High,6300.58
2181,2286,2025-06-25,2025-06-27,Completed,1757.6,On-Time,2,2,Inventory,Stockout,High,1757.6
2184,14784,2025-02-13,2025-02-15,Completed,10235.68,On-Time,2,2,Inventory,Stockout,High,10235.68
2185,19451,2024-12-13,2024-12-18,Completed,2522.05,On-Time,2,2,Inventory,Stockout,High,2522.05
2186,4636,2025-02-02,2025-02-05,Cancelled,3255.74,Lost,2,2,Inventory,Stockout,High,3255.74
2191,15416,2025-03-15,2025-03-19,Completed,12206.62,On-Time,2,2,Inventory,Stockout,High,12206.62
2199,1662,2025-05-18,2025-05-19,Completed,1644.84,On-Time,2,2,Inventory,Stockout,High,1644.84
2200,4168,2024-11-19,2024-11-21,Completed,5268.15,On-Time,2,2,Inventory,Stockout,High,5268.15
2201,13695,2025-06-22,2025-06-23,Completed,2035.36,On-Time,2,2,Inventory,Stockout,High,2035.36
2204,19073,2024-08-06,2024-08-07,Completed,11428.97,On-Time,2,2,Inventory,Stockout,High,11428.97
2212,13466,2024-09-25,2024-09-29,Completed,5306.1,On-Time,2,2,Inventory,Stockout,High,5306.1
2217,8046,2024-11-22,2024-11-26,Completed,3602.97,On-Time,2,2,Inventory,Stockout,High,3602.97
2221,16476,2024-10-11,2024-10-14,Completed,10482.23,On-Time,2,2,Inventory,Stockout,High,10482.23
2225,444,2024-12-02,2024-12-06,Completed,774.86,On-Time,2,2,Inventory,Stockout,High,774.86
2226,5951,2025-02-18,2025-02-21,Completed,5311.61,On-Time,2,2,Inventory,Stockout,High,5311.61
2228,9864,2025-04-25,2025-04-27,Delayed,2531.94,Delayed,2,2,Inventory,Stockout,High,2531.94
2229,13522,2024-12-10,2024-12-13,Completed,2362.35,On-Time,2,2,Inventory,Stockout,High,2362.35
2230,983,2024-10-21,2024-10-25,Completed,698.64,On-Time,2,2,Inventory,Stockout,High,698.64
2239,6492,2025-06-20,2025-06-21,Completed,2237.55,On-Time,2,2,Inventory,Stockout,High,2237.55
2242,7434,2025-06-03,2025-06-05,Completed,4663.7,On-Time,2,2,Inventory,Stockout,High,4663.7
2243,11602,2025-06-24,2025-06-29,Completed,10340.28,On-Time,2,2,Inventory,Stockout,High,10340.28
2244,3003,2024-10-24,2024-10-26,Delayed,7093.57,Delayed,2,2,Inventory,Stockout,High,7093.57
2249,16658,2024-09-06,2024-09-08,Delayed,2382.82,Delayed,2,2,Inventory,Stockout,High,2382.82
2251,11061,2025-06-06,2025-06-08,Completed,5656.63,On-Time,2,2,Inventory,Stockout,High,5656.63
2254,7201,2025-03-06,2025-03-09,Completed,4070.83,On-Time,2,2,Inventory,Stockout,High,4070.83
2263,4321,2024-10-19,2024-10-20,Delayed,7371.98,Delayed,2,2,Inventory,Stockout,High,7371.98
2274,19450,2024-10-23,2024-10-26,Completed,639.84,On-Time,2,2,Inventory,Stockout,High,639.84
2275,13551,2025-02-24,2025-02-25,Completed,6063.56,On-Time,2,2,Inventory,Stockout,High,6063.56
2285,1407,2025-04-26,2025-04-28,Completed,494.19,On-Time,2,2,Inventory,Stockout,High,494.19
2291,1098,2024-08-13,2024-08-14,Cancelled,6712.63,Lost,2,2,Inventory,Stockout,High,6712.63
2297,5024,2025-01-17,2025-01-20,Completed,7277.03,On-Time,2,2,Inventory,Stockout,High,7277.03
2299,7192,2024-08-25,2024-08-27,Delayed,925.19,Delayed,2,2,Inventory,Stockout,High,925.19
2310,1545,2025-03-06,2025-03-08,Completed,2313.88,On-Time,2,2,Inventory,Stockout,High,2313.88
2314,8341,2024-08-22,2024-08-24,Completed,5551.48,On-Time,2,2,Inventory,Stockout,High,5551.48
2317,14511,2024-07-01,2024-07-06,Completed,3685.05,On-Time,2,2,Inventory,Stockout,High,3685.05
2322,11446,2024-12-11,2024-12-13,Completed,5852.16,On-Time,2,2,Inventory,Stockout,High,5852.16
2323,2338,2025-04-04,2025-04-05,Completed,3473.95,On-Time,2,2,Inventory,Stockout,High,3473.95
2324,10412,2024-12-13,2024-12-17,Cancelled,801.5,Lost,2,2,Inventory,Stockout,High,801.5
