po_id,vendor_id,created_date,expected_delivery,actual_delivery,status,total_amount
271,174,2025-02-24 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,Closed,1705.4
272,1,2025-06-11 00:00:00,2025-06-13 00:00:00,2025-06-13 00:00:00,Closed,133.09
273,166,2024-09-26 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,Closed,1539.3
274,151,2024-10-22 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,Closed,878.24
275,80,2024-12-16 00:00:00,2024-12-19 00:00:00,2024-12-19 00:00:00,Closed,2429.35
276,134,2025-04-08 00:00:00,2025-04-12 00:00:00,2025-04-12 00:00:00,Closed,2614.92
277,183,2025-06-03 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,2765.88
278,148,2024-10-17 00:00:00,2024-10-20 00:00:00,2024-10-20 00:00:00,Closed,484.18
279,191,2025-06-13 00:00:00,2025-06-17 00:00:00,2025-06-17 00:00:00,Closed,946.54
280,118,2025-02-16 00:00:00,2025-02-22 00:00:00,2025-02-22 00:00:00,Closed,1130.4
281,75,2024-11-06 00:00:00,2024-11-11 00:00:00,2024-11-11 00:00:00,Closed,3421.12
282,23,2024-07-09 00:00:00,2024-07-14 00:00:00,2024-07-14 00:00:00,Closed,1251.12
283,30,2025-06-01 00:00:00,2025-06-06 00:00:00,2025-06-06 00:00:00,Closed,378.97
284,190,2025-03-29 00:00:00,2025-04-02 00:00:00,2025-04-02 00:00:00,Closed,1884.48
285,70,2025-02-11 00:00:00,2025-02-19 00:00:00,2025-02-19 00:00:00,Closed,3599.1
286,84,2025-05-13 00:00:00,2025-05-16 00:00:00,2025-05-16 00:00:00,Closed,644.07
287,83,2025-03-14 00:00:00,2025-03-28 00:00:00,2025-03-28 00:00:00,Closed,2905.35
288,32,2025-05-27 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,Closed,2764.11
289,129,2025-06-01 00:00:00,2025-06-05 00:00:00,2025-06-05 00:00:00,Closed,3961.25
290,159,2025-06-11 00:00:00,2025-06-21 00:00:00,2025-06-21 00:00:00,Closed,2953.4
291,104,2025-02-04 00:00:00,2025-02-11 00:00:00,2025-02-11 00:00:00,Closed,1372.44
292,80,2025-01-05 00:00:00,2025-01-09 00:00:00,2025-01-16 00:00:00,Late,1957.44
293,193,2024-11-11 00:00:00,2024-11-16 00:00:00,2024-11-16 00:00:00,Closed,1913.55
294,83,2025-04-11 00:00:00,2025-04-20 00:00:00,2025-04-20 00:00:00,Closed,2905.35
295,130,2025-03-31 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,Closed,4678.05
296,14,2025-04-01 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Closed,1896.04
297,42,2024-07-16 00:00:00,2024-07-18 00:00:00,2024-07-18 00:00:00,Closed,3478.1
298,29,2024-09-16 00:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,Closed,1809.1
299,154,2025-05-24 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,288.81
300,2,2025-06-21 00:00:00,2025-06-24 00:00:00,2025-06-24 00:00:00,Closed,2716.62
301,19,2024-08-23 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,858
302,183,2024-07-05 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,Closed,1686
303,152,2024-09-15 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,1542.8
304,157,2024-09-12 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,Closed,2968.24
305,186,2025-01-29 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,646.6
306,122,2025-03-28 00:00:00,2025-03-31 00:00:00,2025-03-31 00:00:00,Closed,1778.4
307,90,2025-02-17 00:00:00,2025-02-21 00:00:00,2025-02-21 00:00:00,Closed,421.83
308,126,2024-07-02 00:00:00,2024-07-07 00:00:00,2024-07-07 00:00:00,Closed,1873.65
309,160,2025-03-28 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,Closed,947.7
310,54,2025-06-01 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,Closed,3331.45
311,13,2024-07-01 00:00:00,2024-07-06 00:00:00,2024-07-06 00:00:00,Closed,3095.64
312,3,2025-05-08 00:00:00,2025-05-16 00:00:00,2025-05-16 00:00:00,Closed,565.63
313,153,2024-09-03 00:00:00,2024-09-04 00:00:00,2024-09-04 00:00:00,Closed,1858.86
314,159,2025-04-02 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,Closed,2215.05
315,145,2024-10-08 00:00:00,2024-10-12 00:00:00,2024-10-12 00:00:00,Closed,942.23
316,163,2024-08-04 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,Closed,266.16
317,76,2025-05-12 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,311.46
318,180,2024-08-28 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,1888.7
319,100,2025-06-03 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,2254.3
320,184,2024-12-20 00:00:00,2024-12-24 00:00:00,2024-12-24 00:00:00,Closed,2686.8
321,22,2025-06-18 00:00:00,2025-06-22 00:00:00,2025-06-22 00:00:00,Closed,318.73
322,129,2024-07-25 00:00:00,2024-08-06 00:00:00,2024-08-06 00:00:00,Closed,4266.2
323,75,2025-01-05 00:00:00,2025-01-08 00:00:00,2025-01-08 00:00:00,Closed,3624.55
324,52,2025-05-20 00:00:00,2025-05-24 00:00:00,2025-05-24 00:00:00,Closed,2126.9
325,60,2024-09-30 00:00:00,2024-10-06 00:00:00,2024-10-06 00:00:00,Closed,2160.88
326,43,2024-11-07 00:00:00,2024-11-11 00:00:00,2024-11-11 00:00:00,Closed,1818.6
327,107,2025-03-30 00:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,Closed,1090.52
328,175,2024-08-21 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,1221.9
329,130,2024-10-20 00:00:00,2024-10-24 00:00:00,2024-10-24 00:00:00,Closed,479.71
330,95,2024-07-26 00:00:00,2024-08-01 00:00:00,2024-08-01 00:00:00,Closed,3414.5
331,18,2024-11-21 00:00:00,2024-11-27 00:00:00,2024-11-27 00:00:00,Closed,1325.08
332,9,2025-03-19 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,Closed,2969.96
333,129,2025-04-09 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,Closed,2376.75
334,197,2024-12-22 00:00:00,2024-12-26 00:00:00,2024-12-26 00:00:00,Closed,3370
335,192,2025-06-13 00:00:00,2025-06-17 00:00:00,2025-06-17 00:00:00,Closed,1194.5
336,103,2024-10-25 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,962.08
337,8,2024-07-06 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,1358.08
338,152,2025-01-15 00:00:00,2025-01-20 00:00:00,2025-01-20 00:00:00,Closed,3857
339,174,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-24 00:00:00,Late,682.16
340,146,2024-12-09 00:00:00,2024-12-14 00:00:00,2024-12-14 00:00:00,Closed,2909.04
341,85,2025-01-22 00:00:00,2025-01-28 00:00:00,2025-01-28 00:00:00,Closed,2957.08
342,40,2024-12-08 00:00:00,2024-12-12 00:00:00,2024-12-12 00:00:00,Closed,709.41
343,73,2025-04-25 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,509.79
344,50,2024-09-14 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,1465.48
345,27,2024-11-02 00:00:00,2024-11-06 00:00:00,2024-11-06 00:00:00,Closed,1838.44
346,130,2024-10-12 00:00:00,2024-10-20 00:00:00,2024-10-20 00:00:00,Closed,1381.2
347,5,2024-08-04 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,2587.41
348,143,2024-11-16 00:00:00,2024-11-21 00:00:00,2024-11-21 00:00:00,Closed,1530.92
349,74,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-09 00:00:00,Closed,1715.1
350,143,2024-12-30 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,229.46
351,149,2025-05-19 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,Closed,3496.72
352,147,2024-07-21 00:00:00,2024-07-22 00:00:00,2024-07-22 00:00:00,Closed,228.52
353,154,2025-03-25 00:00:00,2025-03-31 00:00:00,2025-03-31 00:00:00,Closed,344
354,197,2025-01-13 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,713.96
355,122,2025-05-19 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,103.63
356,195,2024-08-26 00:00:00,2024-08-29 00:00:00,2024-08-29 00:00:00,Closed,453.3
357,98,2024-07-19 00:00:00,2024-07-21 00:00:00,2024-07-21 00:00:00,Closed,1169.44
358,185,2025-05-29 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,Closed,822.48
359,150,2025-05-07 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,1222.1
360,14,2024-08-11 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,Closed,1821.76
361,115,2025-06-06 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,560.3
362,113,2024-08-15 00:00:00,2024-08-21 00:00:00,2024-08-21 00:00:00,Closed,2957.7
363,136,2025-02-04 00:00:00,2025-02-11 00:00:00,2025-02-11 00:00:00,Closed,4006.9
364,41,2024-08-25 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,1347.84
365,51,2024-12-24 00:00:00,2024-12-30 00:00:00,2024-12-30 00:00:00,Closed,1040.98
366,105,2024-12-25 00:00:00,2024-12-26 00:00:00,2024-12-26 00:00:00,Closed,284.5
367,110,2025-06-09 00:00:00,2025-06-12 00:00:00,2025-06-12 00:00:00,Closed,2979.96
368,43,2024-07-25 00:00:00,2024-07-29 00:00:00,2024-07-29 00:00:00,Closed,3637.2
369,128,2025-02-08 00:00:00,2025-02-15 00:00:00,2025-02-15 00:00:00,Closed,2938.64
370,65,2025-04-17 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,Closed,2694.6
371,171,2024-07-03 00:00:00,2024-07-19 00:00:00,2024-07-25 00:00:00,Late,1241.88
372,109,2024-11-13 00:00:00,2024-11-21 00:00:00,2024-11-21 00:00:00,Closed,826.32
373,50,2024-07-07 00:00:00,2024-07-09 00:00:00,2024-07-09 00:00:00,Closed,1465.48
374,125,2024-10-18 00:00:00,2024-10-20 00:00:00,2024-10-20 00:00:00,Closed,771.04
375,21,2025-04-03 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,1757.52
376,171,2025-01-02 00:00:00,2025-01-07 00:00:00,2025-01-07 00:00:00,Closed,3020.8
377,109,2024-09-20 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,2982.44
378,97,2024-07-04 00:00:00,2024-07-09 00:00:00,2024-07-16 00:00:00,Late,1250.44
379,10,2025-06-24 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Closed,299.85
380,144,2025-06-04 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,449.37
381,96,2025-06-21 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,Closed,711.52
382,103,2025-04-21 00:00:00,2025-04-24 00:00:00,2025-05-04 00:00:00,Late,240.52
383,155,2024-11-10 00:00:00,2024-11-16 00:00:00,2024-11-16 00:00:00,Closed,935.1
384,98,2024-10-12 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,1169.44
385,151,2024-08-02 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,Closed,878.24
386,95,2024-10-11 00:00:00,2024-10-16 00:00:00,2024-10-16 00:00:00,Closed,4901.4
387,195,2024-12-17 00:00:00,2024-12-20 00:00:00,2024-12-20 00:00:00,Closed,1649.58
388,197,2025-04-28 00:00:00,2025-05-03 00:00:00,2025-05-03 00:00:00,Closed,1688.2
389,181,2024-08-15 00:00:00,2024-08-24 00:00:00,2024-08-24 00:00:00,Closed,2745.66
390,51,2025-04-11 00:00:00,2025-04-15 00:00:00,2025-04-17 00:00:00,Late,1340.25
391,100,2024-09-04 00:00:00,2024-09-13 00:00:00,2024-09-13 00:00:00,Closed,1240.4
392,130,2024-08-09 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,Closed,1381.2
393,5,2025-06-23 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,Closed,3449.88
394,62,2025-05-08 00:00:00,2025-05-13 00:00:00,2025-05-21 00:00:00,Late,663.06
395,121,2025-06-01 00:00:00,2025-06-05 00:00:00,2025-06-05 00:00:00,Closed,462.54
396,75,2025-01-28 00:00:00,2025-02-02 00:00:00,2025-02-02 00:00:00,Closed,349.56
397,21,2025-03-18 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Closed,878.76
398,86,2024-07-22 00:00:00,2024-07-24 00:00:00,2024-07-24 00:00:00,Closed,1292.72
399,110,2024-11-23 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,2234.97
400,9,2024-09-22 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,3712.45
401,136,2025-06-08 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,379.82
402,70,2024-12-20 00:00:00,2024-12-29 00:00:00,2024-12-29 00:00:00,Closed,2749.32
403,1,2025-01-20 00:00:00,2025-01-21 00:00:00,2025-01-21 00:00:00,Closed,266.18
404,121,2024-10-18 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,1668.27
405,136,2024-09-08 00:00:00,2024-09-13 00:00:00,2024-09-13 00:00:00,Closed,3205.52
406,183,2025-04-07 00:00:00,2025-04-14 00:00:00,2025-04-14 00:00:00,Closed,4215
407,67,2025-05-18 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Closed,799.2
408,35,2025-05-14 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Closed,1611.93
409,165,2025-04-22 00:00:00,2025-04-26 00:00:00,2025-04-26 00:00:00,Closed,2788.28
410,96,2024-11-16 00:00:00,2024-11-22 00:00:00,2024-11-22 00:00:00,Closed,1325
411,136,2025-01-29 00:00:00,2025-01-31 00:00:00,2025-02-07 00:00:00,Late,1568.96
412,27,2024-09-24 00:00:00,2024-09-28 00:00:00,2024-09-28 00:00:00,Closed,1316.25
413,186,2025-04-12 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,387.96
414,74,2025-04-11 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,Closed,836.08
415,122,2025-06-25 00:00:00,2025-06-29 00:00:00,2025-06-29 00:00:00,Closed,518.15
416,17,2025-04-26 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,1328.58
417,77,2024-07-07 00:00:00,2024-07-10 00:00:00,2024-07-10 00:00:00,Closed,737.6
418,44,2025-06-29 00:00:00,2025-07-05 00:00:00,2025-07-05 00:00:00,Closed,916
419,55,2024-10-05 00:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,Closed,726.36
420,19,2024-10-23 00:00:00,2024-10-27 00:00:00,2024-10-27 00:00:00,Closed,858
421,47,2024-10-12 00:00:00,2024-10-19 00:00:00,2024-10-19 00:00:00,Closed,1863.81
422,144,2025-01-16 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,818.46
423,81,2025-05-27 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,Closed,1422.46
424,71,2025-05-23 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,3745.84
425,95,2025-04-15 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,Closed,2940.9
426,84,2024-08-01 00:00:00,2024-08-05 00:00:00,2024-08-05 00:00:00,Closed,3935.68
427,104,2025-05-25 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,822.89
428,30,2024-10-09 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,Closed,1894.85
429,67,2025-05-02 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Closed,479.52
430,151,2024-12-20 00:00:00,2024-12-24 00:00:00,2024-12-24 00:00:00,Closed,1794.75
431,144,2025-01-25 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,1860.06
432,21,2024-12-05 00:00:00,2024-12-06 00:00:00,2024-12-06 00:00:00,Closed,1329.88
433,17,2025-01-04 00:00:00,2025-01-05 00:00:00,2025-01-05 00:00:00,Closed,2214.3
434,88,2024-11-23 00:00:00,2024-11-29 00:00:00,2024-11-29 00:00:00,Closed,736.24
435,14,2025-03-20 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,Closed,455.44
436,124,2025-03-06 00:00:00,2025-03-13 00:00:00,2025-03-13 00:00:00,Closed,718.9
437,181,2025-06-04 00:00:00,2025-06-06 00:00:00,2025-06-08 00:00:00,Late,915.22
438,72,2025-04-27 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Closed,259.1
439,128,2024-12-21 00:00:00,2024-12-27 00:00:00,2024-12-27 00:00:00,Closed,1469.32
440,193,2024-07-31 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,Closed,880.2
441,10,2025-05-25 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,1368.28
442,86,2024-09-05 00:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,Closed,2772.24
443,10,2025-05-29 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,Closed,1199.4
444,97,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,Closed,1563.05
445,117,2024-08-16 00:00:00,2024-08-20 00:00:00,2024-08-20 00:00:00,Closed,3318.9
446,159,2024-10-07 00:00:00,2024-10-09 00:00:00,2024-10-09 00:00:00,Closed,382.33
447,20,2025-02-09 00:00:00,2025-02-15 00:00:00,2025-02-15 00:00:00,Closed,281.34
448,47,2025-03-30 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,1907.58
449,72,2024-07-15 00:00:00,2024-07-17 00:00:00,2024-07-17 00:00:00,Closed,870.1
450,101,2025-06-22 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,2397.6
451,146,2024-11-04 00:00:00,2024-11-11 00:00:00,2024-11-11 00:00:00,Closed,2909.04
452,82,2024-11-21 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,4149.75
453,134,2025-04-22 00:00:00,2025-04-27 00:00:00,2025-04-27 00:00:00,Closed,901.96
454,112,2025-04-02 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,Closed,1909.47
455,43,2025-04-15 00:00:00,2025-04-20 00:00:00,2025-04-20 00:00:00,Closed,2577.45
456,81,2025-04-06 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,350.44
457,70,2024-12-17 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,Closed,762.9
458,39,2024-08-13 00:00:00,2024-08-20 00:00:00,2024-08-20 00:00:00,Closed,1644.16
459,84,2025-04-10 00:00:00,2025-04-15 00:00:00,2025-04-15 00:00:00,Closed,983.92
460,160,2024-07-26 00:00:00,2024-07-31 00:00:00,2024-07-31 00:00:00,Closed,2647
461,25,2025-02-02 00:00:00,2025-02-06 00:00:00,2025-02-06 00:00:00,Closed,1514.12
462,20,2024-11-19 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,3412.45
463,92,2025-02-09 00:00:00,2025-02-10 00:00:00,2025-02-10 00:00:00,Closed,2583.21
464,39,2025-04-01 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,2628.75
465,138,2025-04-15 00:00:00,2025-04-19 00:00:00,2025-04-19 00:00:00,Closed,651.33
466,154,2025-01-20 00:00:00,2025-01-23 00:00:00,2025-01-23 00:00:00,Closed,1463.28
467,22,2024-10-24 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,Closed,1719.94
468,172,2024-08-29 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,Closed,1270.28
469,25,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-06 00:00:00,Closed,1222.86
470,102,2024-12-12 00:00:00,2024-12-17 00:00:00,2024-12-17 00:00:00,Closed,1797.86
471,115,2024-09-11 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,Closed,642.72
472,100,2025-05-12 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,1550.5
473,49,2024-12-01 00:00:00,2024-12-08 00:00:00,2024-12-08 00:00:00,Closed,3664.36
474,21,2024-12-13 00:00:00,2024-12-17 00:00:00,2024-12-17 00:00:00,Closed,878.76
475,23,2025-06-18 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Closed,938.34
476,167,2025-06-04 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,2946.57
477,37,2025-02-08 00:00:00,2025-02-11 00:00:00,2025-02-17 00:00:00,Late,578.7
478,186,2025-02-12 00:00:00,2025-02-15 00:00:00,2025-02-15 00:00:00,Closed,387.96
479,195,2025-05-05 00:00:00,2025-05-09 00:00:00,2025-05-09 00:00:00,Closed,2474.37
480,75,2024-12-06 00:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,Closed,855.28
481,20,2024-09-22 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,281.34
482,119,2025-03-22 00:00:00,2025-03-28 00:00:00,2025-03-28 00:00:00,Closed,861.7
483,134,2024-08-07 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,Closed,1606.68
484,147,2025-05-08 00:00:00,2025-05-12 00:00:00,2025-05-12 00:00:00,Closed,786.19
485,105,2025-05-23 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,674.77
486,182,2025-05-24 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,1613.12
487,98,2025-02-08 00:00:00,2025-02-11 00:00:00,2025-02-11 00:00:00,Closed,3633.12
488,43,2025-05-23 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,3637.2
489,132,2025-05-29 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,Closed,1995.18
490,100,2024-12-30 00:00:00,2025-01-06 00:00:00,2025-01-10 00:00:00,Late,620.2
491,159,2025-06-14 00:00:00,2025-06-16 00:00:00,2025-06-16 00:00:00,Closed,764.66
492,51,2025-01-14 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,4582.4
493,196,2025-05-09 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,353.28
494,45,2025-04-04 00:00:00,2025-04-11 00:00:00,2025-04-11 00:00:00,Closed,383.84
495,37,2025-04-04 00:00:00,2025-04-10 00:00:00,2025-04-10 00:00:00,Closed,347.22
496,81,2024-09-03 00:00:00,2024-09-08 00:00:00,2024-09-08 00:00:00,Closed,2067.12
497,88,2025-04-13 00:00:00,2025-04-14 00:00:00,2025-04-14 00:00:00,Closed,255.9
498,82,2025-04-29 00:00:00,2025-05-02 00:00:00,2025-05-02 00:00:00,Closed,1434.88
499,25,2024-08-20 00:00:00,2024-08-22 00:00:00,2024-08-22 00:00:00,Closed,3565.64
500,9,2025-05-02 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,3943.52
501,44,2024-12-31 00:00:00,2025-01-05 00:00:00,2025-01-05 00:00:00,Closed,1832
502,184,2024-11-03 00:00:00,2024-11-05 00:00:00,2024-11-05 00:00:00,Closed,3358.5
503,171,2025-02-05 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,2416.64
504,140,2025-01-17 00:00:00,2025-01-23 00:00:00,2025-01-23 00:00:00,Closed,1800.92
505,26,2025-05-14 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,2998.55
506,65,2025-03-17 00:00:00,2025-03-24 00:00:00,2025-04-02 00:00:00,Late,434.32
507,141,2024-08-28 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,Closed,1713.02
508,104,2024-12-11 00:00:00,2024-12-17 00:00:00,2024-12-17 00:00:00,Closed,822.89
509,19,2024-07-04 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,Closed,343.2
510,124,2025-04-25 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Closed,2875.6
511,197,2025-05-25 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,3861
512,162,2024-10-17 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,1554.74
513,170,2024-07-13 00:00:00,2024-07-16 00:00:00,2024-07-16 00:00:00,Closed,3404
514,162,2024-08-20 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,1554.74
515,15,2025-05-10 00:00:00,2025-05-17 00:00:00,2025-05-17 00:00:00,Closed,1232.14
516,85,2024-10-12 00:00:00,2024-10-17 00:00:00,2024-10-17 00:00:00,Closed,1549.72
517,165,2024-09-24 00:00:00,2024-09-30 00:00:00,2024-09-30 00:00:00,Closed,2091.21
518,73,2024-11-28 00:00:00,2024-12-07 00:00:00,2024-12-07 00:00:00,Closed,394.08
519,158,2025-02-17 00:00:00,2025-02-24 00:00:00,2025-02-24 00:00:00,Closed,3539.48
520,56,2024-08-16 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,840.81
521,116,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,1092
522,189,2025-02-01 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,1911.2
523,63,2024-09-29 00:00:00,2024-10-04 00:00:00,2024-10-04 00:00:00,Closed,2321.22
524,23,2024-10-04 00:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,Closed,2859.7
525,9,2025-02-09 00:00:00,2025-02-15 00:00:00,2025-02-15 00:00:00,Closed,701.79
526,81,2025-02-02 00:00:00,2025-02-06 00:00:00,2025-02-06 00:00:00,Closed,525.66
527,171,2024-09-27 00:00:00,2024-10-10 00:00:00,2024-10-10 00:00:00,Closed,1812.48
528,193,2025-05-22 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,1530.84
529,189,2024-10-01 00:00:00,2024-10-09 00:00:00,2024-10-09 00:00:00,Closed,955.6
530,69,2025-02-01 00:00:00,2025-02-07 00:00:00,2025-02-07 00:00:00,Closed,3273.6
531,39,2024-08-22 00:00:00,2024-08-25 00:00:00,2024-08-25 00:00:00,Closed,2466.24
532,75,2024-08-22 00:00:00,2024-08-29 00:00:00,2024-08-29 00:00:00,Closed,724.91
533,136,2025-04-08 00:00:00,2025-04-13 00:00:00,2025-04-13 00:00:00,Closed,539.92
534,98,2024-12-23 00:00:00,2024-12-27 00:00:00,2024-12-27 00:00:00,Closed,4541.4
535,44,2025-02-26 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,916
536,136,2025-04-18 00:00:00,2025-04-20 00:00:00,2025-04-20 00:00:00,Closed,1176.72
537,47,2024-10-05 00:00:00,2024-10-07 00:00:00,2024-10-07 00:00:00,Closed,1863.81
538,74,2025-01-08 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,Closed,627.06
539,54,2025-06-23 00:00:00,2025-06-29 00:00:00,2025-06-29 00:00:00,Closed,537.93
540,25,2025-05-01 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Closed,3028.24
541,81,2025-02-17 00:00:00,2025-02-21 00:00:00,2025-02-21 00:00:00,Closed,3445.2
